Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,vicon_esternoZ_cm
0.0,0.06999159208855531,-0.08962647522933029,-1.700223202543203,0.020095422183622605,-0.01958080058992346,-0.0008902661529685346,0.0
0.016666666666666666,0.12077109940212889,-0.09642354440209756,-1.8466935390707877,0.015322298449331893,-0.01129480943572237,-0.009281011240652226,-0.0017453900879047524
0.03333333333333333,0.12432803467898584,-0.16093930732374165,-1.7883669762300713,0.018750960996305636,-0.011261859785991911,-0.005898289354336021,-0.005116854116693048
0.05,0.08088859626392775,-0.16101850715649263,-1.6300788487140387,0.02694963968395608,-0.008882642485161381,0.0009795151484586853,-0.010729999999995243
0.06666666666666667,0.04744504553731016,-0.18769224910750656,-1.6959596159365316,0.024723549570750708,-0.006341520602655606,0.0020948590926437604,-0.014635926858488801
0.08333333333333333,0.10776977359346251,-0.2472021642334458,-1.7856528960144553,0.024147035419006077,-0.005447196815611974,-0.0016669534081232144,-0.01613905395683446
0.1,0.1315073599790848,-0.21234642327348788,-1.8399355384447882,0.023253663501581357,-0.001469062199826021,-0.0025433054513675246,-0.018407999999993763
0.11666666666666667,0.14657870639838644,-0.0861068788770381,-1.8570295030740478,0.02355354595034674,0.007758732614979189,0.0073226443563023215,-0.02434016586730081
0.13333333333333333,0.045302798276783955,7.156049975202283e-05,-1.8046947162441085,0.027897183373370278,0.009438528116083027,0.01783984122789115,-0.0299209220623311
0.15,-0.0479208242292767,-0.011173643432596305,-1.6935572842824393,0.0353683494521567,0.0050918628774538005,0.0063852026831568405,-0.034618999999992184
0.16666666666666666,0.08111434009480842,-0.0737568296151426,-1.6667435510003268,0.03994029210151602,0.0032915188228619394,-0.015329104880939862,-0.03732800000000225
0.18333333333333332,0.11127498978842704,-0.18507136880249353,-1.7642741375587707,0.028399780238036347,0.009383343378529405,-0.024894307078005273,-0.03889096562750183
0.2,0.09207241884910561,-0.3147052684992256,-1.7894738248305122,0.010167148140446227,0.014514373583969162,-0.018569699247384056,-0.0383420000000001
0.21666666666666667,0.05859162848531868,-0.3549041678092588,-1.7214563409470556,-0.018056912149948152,0.01514731179630942,-0.013032627827991562,-0.038940804556347075
0.23333333333333334,0.07955640988749774,-0.2884065497213432,-1.7199323945169425,-0.041151517825983606,0.011596629252077958,-0.01689530281807089,-0.03425153157473915
0.25,0.09201615197189975,-0.2726756050892659,-1.78248788115203,-0.05507250441952231,0.0011039864977415493,-0.022303677605990627,-0.026989999999983638
0.26666666666666666,0.11426087646166935,-0.23820571404110047,-1.7788113286974112,-0.06649043136905647,0.006851721344101225,-0.025823816085559566,-0.023499702238183318
0.2833333333333333,0.12781318736291972,-0.19638931435591217,-1.6379479173899467,-0.06929076966236196,0.00762972042629047,-0.027840666732362414,-0.021971809352521632
0.3,0.04835368677338141,-0.12486965794413703,-1.7540817465592122,-0.06079685047039706,-0.004707268773622643,-0.022596488937545532,-0.015148999999979651
0.31666666666666665,-0.017157113897263043,-0.13649468003154533,-1.629240965286334,-0.042302758904703745,-0.009375974368004098,-0.013975305067466451,-0.0073137126298661315
0.3333333333333333,0.022263884100634596,-0.12046196600982541,-1.6040685738512188,-0.036277478656582984,0.011206041908378084,-0.007810065412792598,0.006689683053565432
0.35,0.082124475613586,-0.09512300217864159,-1.6052971696625566,-0.03753469252278021,0.03540401852144367,-0.010261158710086603,0.010083000000008724
0.36666666666666664,0.009619448561780554,-0.08555193018680833,-1.6534828853209496,-0.03875793485128728,0.04109103059837242,-0.012692200833721717,0.009985053956853562
0.3833333333333333,-0.05011892430928805,-0.13429234504412838,-1.7161151641916312,-0.03954955731994303,0.039251827619817874,-0.010473251232927222,0.017456824540374782
0.4,-0.03287460188839468,-0.18043441152274894,-1.7642485667596757,-0.04598907655700812,0.03285148257825194,-0.003855125197721966,0.02392600000001721
0.4166666666666667,0.019966026803107353,-0.22292129642075265,-1.7141949671732388,-0.043483081463777856,0.03295173695981851,0.00013527772779428567,0.03112675579535562
0.43333333333333335,0.03627524916421284,-0.18363639598207657,-1.6316395695467394,-0.028996450951698696,0.03565019883257569,8.052893928106071e-05,0.03147924820143544
0.45,0.06071850589899217,-0.0927642300639605,-1.6062499421183114,-0.012919994429832833,0.03153278192987098,-0.011379576561548909,0.027417000000014013
0.4666666666666667,0.06846923513775305,0.012954456730125925,-1.7114286197677513,0.0005697889180686062,0.0348148717513544,-0.023661351506697945,0.019436346522780923
0.48333333333333334,0.0064114378384940995,0.06170487461940372,-1.7793846371953344,0.005555819171984443,0.028634213306876724,-0.01972027290444083,0.01489216107117386
0.5,-0.05172434079859732,0.0373781413142814,-1.819656385642826,0.0062943462418904765,0.020426210516638416,-0.003737061936344358,0.012427000000002408
0.5166666666666666,0.006340905671186376,-0.07993917546460515,-1.8027240828794675,0.0020485671721163458,0.01716693632961651,0.00966336235162289,0.012317092725851353
0.5333333333333333,0.16690879174312256,-0.19511695499076198,-1.709259106594385,0.0023078421114079875,0.02699556469106177,0.005204410270255676,0.009314287769797147
0.55,0.14641390423501893,-0.18817409202603322,-1.6880087802511514,0.003890912065756146,0.03960930789332896,-0.003124540863254864,0.0037599999999997635
0.5666666666666667,0.012089272159819852,-0.16606121482114478,-1.632231752994158,0.01886961114405943,0.021524914501234928,-0.0081337024144209,-0.0013167462030025945
0.5833333333333334,-0.038667412652696395,-0.08999500075495104,-1.8358498203956082,0.026889984505520312,0.013902539741873774,0.006944278663601156,-0.006239092725820683
0.6,-0.009044421828491354,-0.1333163949525985,-1.6377848008221316,0.03619116101095639,0.01605080388320574,0.012739854077135154,-0.009899999999987585
0.6166666666666667,0.10516858881866531,-0.07124480778595425,-1.8472011461481268,0.01994670001140936,0.023739721651139377,0.004498320170990457,-0.0045418097521690015
0.6333333333333333,0.003702493969234024,-0.12995965117321223,-1.7758056136556843,0.01199357443363439,0.014934890150534504,0.004020586436157671,-0.011670019584329339
0.65,-0.013418686848408412,-0.12766522475206613,-1.8747666386464958,0.004843362162730114,0.004872528773298282,0.004209983368618371,-0.01662599999997383
0.6666666666666666,0.11474332199342041,-0.22220620749631403,-1.805470518912017,-0.0021417923816368814,0.006541968305684787,0.007113094586969926,-0.019664506794555336
0.6833333333333333,0.09756400166396302,-0.2458419734648131,-1.6784419537247768,-0.007152313231370175,0.007387624315878045,0.010967136531163296,-0.01863837050359507
