Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,vicon_esternoZ_cm
0.0,-0.7319786426338382,0.1412571284149122,-0.6974161053526993,0.01187837790232001,0.05143408510009687,0.008609291776489997,0.0
0.016666666666666666,-0.7290615920189293,-0.006126375554646723,-0.8268558631712867,0.0006664003599752042,0.05146051135620001,0.0075481368504315026,0.008800272581936497
0.03333333333333333,-0.6883478554117443,-0.14364845545599952,-0.7197720056301896,-0.005241028225284401,0.047329932307949706,0.009960821917522613,0.007701628697020624
0.05,-0.6453048139718421,-0.193252324868435,-0.6806062559782995,0.002462217385138095,0.04488334661057555,0.009624044310485224,0.004319750599535155
0.06666666666666667,-0.6657977944937273,-0.11529260471929592,-0.8087603471220572,0.004063387595142387,0.05014319023701942,0.01314746466022612,-0.000709727418040984
0.08333333333333333,-0.6765996341976556,-0.05940395674531701,-0.8310254206520863,-0.0031114890286971296,0.0530290669020179,0.017198366476619868,-0.004114195843328616
0.1,-0.669888477701283,-0.05588098599343306,-0.8040246035999808,-0.00020426599616760438,0.05776579483051787,0.017861771178230932,0.0002913117506011531
0.11666666666666667,-0.6731091924958515,-0.06437648009514928,-0.7176683985833,0.002529145126021339,0.05493802334389858,0.010047428063027702,-4.9727418058864714e-05
0.13333333333333333,-0.708726481432212,-0.01362866419108507,-0.7558455526178709,0.019009572596227972,0.04669827440433332,0.011680763088314347,-0.004272814948024006
0.15,-0.6598732390001786,-0.04537010221970933,-0.8267420324365016,0.014187702734854929,0.04355318614371242,0.011285372050203999,-0.01070777657872668
0.16666666666666666,-0.5963377277487691,-0.1699071863110602,-0.7966193599030152,0.012558592103756129,0.038007637794887424,0.012980676732510034,-0.02677172741806544
0.18333333333333332,-0.641670775330909,-0.23652322824271949,-0.7927872861084834,0.015994209172257755,0.0381638760896855,0.014842397666242691,-0.03813297601919885
0.2,-0.6599406024066891,-0.18923155660197497,-0.7865320111942428,0.012755106554436362,0.052032083416417345,0.022348520672476294,-0.05954953796964446
0.21666666666666667,-0.6978334543135892,-0.02673541371812418,-0.8356116687614373,0.020055858146745494,0.04671429422752747,0.016988447071248174,-0.07378072741806818
0.23333333333333334,-0.6545909098941829,0.10540425479202664,-0.8936858045833707,0.030783229059646294,0.03306605781265727,0.005306013040854471,-0.08397140007994608
0.25,-0.6657755711639164,0.17801387112220665,-1.0678848611762393,0.011933874778444207,0.043207189623204335,0.007180790226864033,-0.08699213269386519
0.26666666666666666,-0.7151297452701952,0.2327619705703328,-0.6063587025979386,-0.03604888007877461,0.056496078801298956,0.01598705373432724,-0.09535072741806516
