Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,vicon_esternoZ_cm
0.0,-0.29399250085680606,-0.6203332591888919,-3.4436653065740606,0.00402505681414504,0.023372063925196924,0.010075287129959235,0.0
0.016666666666666663,-0.2658820564123189,-0.6310734528879327,-3.4530960670884085,0.0031055109721268587,0.04100866048924803,0.02301066765977381,0.003052629096714554
0.033333333333333326,-0.20005873934334065,-0.6068928694875257,-3.4674029696505118,0.001210459626793568,0.04751732216782749,0.02736688526007772,0.003907155875296553
0.05,-0.19770561251685423,-0.6078300292257975,-3.507355229555371,0.0005100192764383232,0.04157177233183972,0.02846472704669154,0.005663292565941447
0.06666666666666667,-0.13781462996616178,-0.6167380481968655,-3.477198572951935,0.002186614982411598,0.041109228611029947,0.025490234730561456,0.003577492406066085
0.08333333333333333,-0.15803452129999887,-0.616199412884891,-3.490771013551546,0.0011331333202172066,0.03546848427545902,0.020023991063231415,0.005640155875283881
0.09999999999999999,-0.149151570903353,-0.6110573445588637,-3.491580264120254,0.0007382575565929592,0.02534743147357741,0.016902053600141867,0.00400455115904208
0.11666666666666665,-0.1756395880107164,-0.6089059894903617,-3.5020683121440586,-0.0008289814423404657,0.018038923356038763,0.015613667989417358,0.004016385291762958
0.1333333333333333,-0.14711458948228048,-0.6158828496725194,-3.4984522731298293,-0.0025122288560183565,0.011357223530389747,0.012552838809134746,0.004810155875290434
0.15000000000000002,-0.1644292895946189,-0.6179987990386594,-3.482877215387431,-0.002486694739661684,0.011257040656546067,0.01050130039994749,0.004760843725037489
0.16666666666666669,-0.20842078450244036,-0.6042128327942576,-3.47025844016518,-0.001249990530106427,0.012378892943253934,0.01205617218704728,0.002709565547561965
0.18333333333333335,-0.20311821893626178,-0.5768802459559077,-3.440769207737353,0.001856331407309673,0.010657375938881681,0.012338171715826279,0.001477155875292624
0.2,-0.21133385803696572,-0.5699651623719892,-3.4601198275698577,0.0014373530155851139,0.010804809888752872,0.012730025876977639,-0.00042638049562526703
0.21666666666666667,-0.19149891809703232,-0.5851994938868361,-3.466061716004787,0.001883812410875376,0.007730729959749432,0.012512203043777268,-0.0011231171063172951
0.23333333333333334,-0.16749410129716852,-0.5954210768910579,-3.4557877728077515,0.0018085354545092287,-0.00022690924237488722,0.01113062347450164,-0.0015868441247022247
0.25,-0.16943887707687397,-0.6004049605715327,-3.4557080789019636,0.003289634686236816,-0.0017956560884991235,0.00805911429750213,-0.002831316946455331
0.26666666666666666,-0.1536796603320716,-0.6156348796587684,-3.4522060518211073,0.005764965868187868,-0.0018026716919916654,0.004513192588279374,-0.0023429368505247794
0.2833333333333333,-0.17679704719539716,-0.6039921494706555,-3.455275507461276,0.005240223403440223,-0.0016276240317216698,0.0033451777675572634,-0.0036618441247213696
0.3,-0.20913759073751276,-0.5751986117302136,-3.4708055538941354,0.004919242707111669,-0.0012555127354789588,0.003333283249411535,-0.00434502478019283
0.31666666666666665,-0.19919656484408915,-0.5591693487939466,-3.4724705352523917,0.0060531723286805774,-0.004821303907071845,0.00041840385290587985,-0.006811478417262151
0.3333333333333333,-0.15298850590527333,-0.5723229630550409,-3.4452576241180486,0.0076486213362049965,-0.00844993605616679,-0.006196866976061056,-0.007005844124705618
0.35000000000000003,-0.14819499123484475,-0.5898448912257441,-3.4354157988091116,0.010771847384037506,-0.003642734881944509,-0.011665615101019,-0.007226093125495936
0.3666666666666667,-0.17605092666071148,-0.5784948350591363,-3.4337392881439004,0.01485109801390327,0.008746310216941115,-0.013917270706671954,-0.007080370903281619
0.38333333333333336,-0.19034148731073888,-0.5693808944576044,-3.4230656643449793,0.019706827091529634,0.0114715707635307,-0.016175420416103724,-0.006407844124723283
0.4,-0.22816678308105104,-0.5815634675402676,-3.4472867167423518,0.025073556797660334,0.0072519916803599396,-0.018909668567052566,-0.006310970823349749
0.4166666666666667,-0.24097764124996232,-0.6116784052039608,-3.487725416946669,0.02701080890861097,0.008050583770180739,-0.02013544000795251,-0.002672693045568053
0.43333333333333335,-0.23698173485253674,-0.6410234634385323,-3.464863011882429,0.025552846937526644,0.01988910484333392,-0.019957451626976506,-0.001647844124704534
0.45,-0.24432087235443825,-0.6284625817674353,-3.447517914837784,0.0252389225406763,0.03633649300928676,-0.018129323275673438,-4.8585931253342096e-05
0.4666666666666666,-0.2491386452216783,-0.5869921104582618,-3.476061842594811,0.023567450345844593,0.04118156758344283,-0.012420875386140978,0.0012446634692224734
0.48333333333333334,-0.23746344378067805,-0.5939861906020562,-3.502865485320027,0.022904443580842995,0.0366264524824534,-0.011691904156668658,0.0016361558753033023
