Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,vicon_esternoZ_cm
0.0,0.28620013752743445,-0.4847529342240272,-2.104640901141221,0.04322057742014805,0.026302293486555463,0.021362337373500257,0.0
0.016666666666666666,0.4175418244914527,-0.22398002705226802,-2.606080699521708,0.04547046323434881,0.006656772936606693,0.004033594375754628,0.0023559364508400904
0.03333333333333333,0.34963953126078234,-0.30691021187893436,-2.4995085607771097,0.02712274729819948,-0.0068808442411455815,0.0010094382188671884,0.005823175459653385
0.05,0.3884203200420504,-0.1840515247368657,-2.4279788563157707,-0.007045654557828868,0.022021126812771033,0.0027782630682568555,0.007300000000014961
0.06666666666666667,0.3729544993377969,-0.15546235351282972,-2.5430513287908134,-0.007619579296945221,0.03049332777135647,0.00561807224096114,0.013378355715445878
0.08333333333333333,0.24430767806362128,-0.2734243457363528,-2.2652162684299006,0.010695266422323326,0.038319002863200044,0.022602725166417797,0.015944122302187225
0.1,0.36815815464475476,-0.30826022849530355,-2.271715668128522,0.0052860093768150335,0.028530202698271084,0.02546661040411367,0.021496000000013282
0.11666666666666667,0.4842077241209016,-0.37761374413857407,-2.372803760706424,0.008823310153007665,0.0012957143490231215,0.013376147479460374,0.021471819344554888
0.13333333333333333,0.5006809365252578,-0.4578798545315769,-2.4224785136100273,0.010661506234912268,0.004437134165700836,0.01231054820760125,0.0202518489208785
0.15,0.4154006084893272,-0.4080436293888813,-2.4106758975297757,0.01852408708079137,0.012729616530350669,0.01565017674312749,0.02227800000000002
0.16666666666666666,0.35471327802859093,-0.34027138268784585,-2.40737258403846,-0.0014101376577816997,0.01935504984517143,0.013508206816236537,0.02236346362911945
0.18333333333333332,0.3815248824240483,-0.3200234394586301,-2.3395080410773694,-0.03690938381912386,0.02441552513990703,0.00662731236026689,0.02360758033574939
0.2,0.3560202636492873,-0.323452741892308,-2.3226345218802416,-0.06571102678235446,0.022553396032288103,0.008590991301935151,0.02432800000002544
0.21666666666666667,0.3572562935552828,-0.3718631835765723,-2.4270646382442074,-0.08667794314412268,0.020067177702007548,0.014041915240670767,0.025621546362941672
0.23333333333333334,0.4580547017633533,-0.45132720097714696,-2.419932329675574,-0.09364414485250398,0.013473862814307588,0.006324132402330624,0.023887926458854736
0.25,0.4891184395372079,-0.4370874655603991,-2.358909222927483,-0.09678159572738945,0.00972374832655605,-0.006180022731133953,0.017761000000035665
0.26666666666666666,0.3235433228319434,-0.3542279297711256,-2.3350253208918557,-0.09594221562204043,0.004173897125103206,-0.006195883682215377,0.016443277777796084
0.2833333333333333,0.36926055851639844,-0.2113155818785328,-2.268733367613081,-0.10338062708817385,0.0029097378703956804,-0.0022902505440884394,0.01638214148681527
0.3,0.43427996948002134,-0.154703328593305,-2.275337385662134,-0.09788971924218032,0.01218109243311328,-0.004717007900674039,0.019580000000019027
0.31666666666666665,0.30794683216550495,-0.20776714981408018,-2.300750090858196,-0.08079699009347431,0.010995109711760305,-0.002107953248148669,0.01935963429258436
0.3333333333333333,0.36005662502808927,-0.22697948709464127,-2.304077249030808,-0.09356711510096294,0.012254126917066734,0.002461392199699402,0.02056905355718186
0.35,0.4440862412391996,-0.23482851895163043,-2.3434813940029406,-0.09675651691293141,0.00771383239556908,0.0019596408746377736,0.020032000000014705
0.36666666666666664,0.3550697693437648,-0.2815825442549971,-2.172569648258855,-0.06201409855663898,0.017176502663983562,0.013466462862202641,0.021666887689860914
0.3833333333333333,0.2927351736242931,-0.2827468528854758,-2.269824204330986,-0.09241581280874195,0.032952019875876114,0.018662670698777886,0.021959444044767906
0.4,0.43247603121467265,-0.2131907842102149,-2.43416768543479,-0.10924984991301692,0.002795920483561949,-0.0009706523070493058,0.022192000000018197
0.4166666666666667,0.4993402531740965,-0.3729588880684819,-2.3128122659684305,-0.10423186898771922,0.005286238559281504,0.002806447444643665,0.02119116107115815
0.43333333333333335,0.44906803750462,-0.33760219123218954,-2.251491792798008,-0.1176724951491115,0.04222811350049297,0.018374786602409064,0.02284007833733881
0.45,0.4000396772413348,-0.20745261524939776,-2.346865417171729,-0.12325887887349099,0.038274691710035065,0.020942593666454186,0.02795399999999404
0.4666666666666667,0.44046793213563584,-0.14822657135373074,-2.2283130334080385,-0.11549270990456374,0.03368048268529654,0.01530149383677045,0.03450817066348577
