Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,vicon_esternoZ_cm
0.0,-0.18426183275186697,-0.001562544842314691,-0.6094337072312409,-0.0008419428095327144,0.0006122012461263223,0.0024241738178941963,0.0
0.016666666666666666,-0.24957158682321245,-0.0029135808080999223,-0.6209148292871352,-0.020479108847598092,0.0018822812984260876,0.0035981479623216723,-0.0004995755395782453
0.03333333333333333,-0.2587983263475712,-0.029498879207912942,-0.49607177899085275,-0.032205433420799574,-0.0002804203468233896,0.002209184650556653,0.002027239008810966
0.05,-0.23780420931626176,-0.0027990459441167704,-0.42153621849780354,-0.02816325699705456,-0.003796350063534185,0.007689551150162522,0.0002690000000029613
0.06666666666666667,-0.2231311559608893,0.03295481240962777,-0.35091130494761635,-0.018064065851392457,-0.0030794374792932505,0.006141397003778514,0.00041620543566978085
0.08333333333333333,-0.22433951260324825,0.039824548915761815,-0.40458523625938664,-0.004165262733756666,0.008909273214158953,0.003889342029483782,0.007893296962436125
0.1,-0.22920843350633802,-0.005743482831180696,-0.5024139132012377,-0.0017697241194890923,0.008293725700380507,0.004431713218851252,0.0027840000000196596
0.11666666666666667,-0.22827164808998582,-0.03904347095736288,-0.5321331410483656,-0.004201424018682286,-0.005547039769437681,0.002146002399230306,0.0025153317346280346
0.13333333333333333,-0.22794440940218796,-0.04466140041877397,-0.5286568351909913,-0.008012895678574642,-0.016398676467982837,0.007372218186000396,0.0046643413269578105
0.15,-0.19649287188710696,-0.014060683134335939,-0.48483056631205945,-0.010960273427303826,-0.019703063920740633,0.008785807751627702,0.0057990000000245345
0.16666666666666666,-0.17619099231540694,0.0011644751486296276,-0.41519355978341,-0.012535085193518031,-0.01958924036068014,0.008857625501469039,0.005481536770616913
0.18333333333333332,-0.16260479875032915,-0.019075405854603357,-0.3939453617890528,-0.014183942829595234,-0.01929499627520614,0.00701757136447974,0.012465868505216804
0.2,-0.1521768634190787,-0.03903441302831559,-0.4355119942997473,-0.01874023708527678,-0.02251784355593768,0.007498533359586216,0.016236000000020567
0.21666666666666667,-0.13511674809788793,-0.022223948568336264,-0.4602941696224344,-0.027532150064660477,-0.02830644390827076,0.009872165237984025,0.01311281015190957
0.23333333333333334,-0.1407013883500939,-0.027570556365184306,-0.40273629743753403,-0.038153573230658246,-0.022308298176805075,0.01110908091398551,0.017077185051959987
0.25,-0.1563798487107427,-0.03649985871072095,-0.4793436148153318,-0.04826834235110775,-0.026906483412339765,0.009084503535669822,0.01905600000000618
0.26666666666666666,-0.13642206482758956,-0.01544753288136273,-0.49545251722162675,-0.05216375910194029,-0.029803943594707557,0.008697150748207866,0.01884682893685863
0.2833333333333333,-0.18381208884470895,-0.016468938029655763,-0.42685917239743937,-0.05232329628862419,-0.022357470233997034,0.00941590878788255,0.030356985211824394
0.3,-0.16979784345755516,0.008070117830071085,-0.43655154671279867,-0.03527363026534174,-0.009199500776262021,0.007024611198859289,0.023389000000008764
0.31666666666666665,-0.20329065009399386,0.01224906277132866,-0.5498704055836335,-0.03776501521704237,0.006674218499918326,0.0030718689862169577,0.028418019584336207
0.3333333333333333,-0.2309132838141363,0.017949721929594556,-0.5506617713166384,-0.056985266682275486,0.017202927383459,0.0019177349470037648,0.0357904392486148
0.35,-0.24885084526444662,0.010079406155365301,-0.40095740625146137,-0.06232100319488775,0.02365922157795809,0.004767342245318145,0.03560800000002473
0.36666666666666664,-0.223798001384651,-0.016237344393167142,-0.30644450749100755,-0.04567435772679441,0.031782116417682506,0.008341058063878012,0.03908617066349507
0.3833333333333333,-0.16645304143510156,-0.02090631891391852,-0.37104207138532364,-0.02498783200740232,0.03542759352474108,0.007863118505652899,0.04426171702638726
0.4,-0.1362587372845537,-0.029642723786402356,-0.4371040192215473,-0.02337251909357699,0.03366402689782932,0.003007718072703547,0.04716799999999921
0.4166666666666667,-0.13736293996040627,-0.050234585137731456,-0.40207310683148983,-0.028714493081846,0.03291618044486777,-0.003629725769581873,0.0443502342126294
0.43333333333333335,-0.1409464638405587,-0.03397740096957202,-0.37147230992525243,-0.021984184328798215,0.03295391095624267,-0.004471383049035969,0.04996346322943168
0.45,-0.13734766383212701,0.041099747249436804,-0.39951911789679956,-0.01367933743360174,0.03243646000654929,-0.0030777758415074957,0.047217000000017606
0.4666666666666667,-0.13506217477477586,0.09410417015537652,-0.4177333615188753,-0.013123135276315385,0.030277640925851484,0.0018780464761632809,0.04878159512389857
0.48333333333333334,-0.13955607324769437,0.08588631884700113,-0.47367258883320423,-0.011929767808296096,0.026789718941244475,0.0048605510599926925,0.049902575539590543
0.5,-0.1284277211546975,0.06435493574249458,-0.4337003556840868,-0.007903954911471594,0.026321456780183567,0.005798465795755901,0.044507000000010066
0.5166666666666666,-0.160021423669766,0.017854849729936666,-0.3856786995477835,0.007493438460530666,0.023063844217521588,0.005697891651990926,0.04262600000001271
0.5333333333333333,-0.1735536311857029,0.0013914242120135955,-0.43092112308941827,0.022059738687837553,0.01172571185270296,0.0012231163122476483,0.04019760991207022
0.55,-0.19050777277221326,-0.02062309992346478,-0.4686306494180786,0.02494638743375537,0.006765616153090089,-0.0017047640326582603,0.03852600000001871
0.5666666666666667,-0.19888284993262395,-0.035970918389773794,-0.4838507433710264,0.021331969932144573,0.002016120354536372,-0.0023904528943255792,0.0352422929656484
0.5833333333333334,-0.17448555975397786,-0.050507429274211375,-0.47410615568669595,0.017904229760479465,-0.002775091363566396,-0.0031478966132590116,0.02198697122301496
0.6,-0.18446704220467894,-0.04066301600703666,-0.4796429868731551,0.008935573853773953,-0.007763439822220171,-0.006008440820955071,0.020386000000030435
0.6166666666666667,-0.19618115518825002,0.03208906320796038,-0.4308578411655274,-0.005373435170497355,-0.008331600850004058,-0.00998180493916029,0.016848268585135884
0.6333333333333333,-0.2141174026731033,0.06513481935861984,-0.36665865652471025,-0.01113490266131025,-0.00043123554506439545,-0.008801716776947662,0.006872824540380407
0.65,-0.20366201587377758,0.043236649323100326,-0.3714611020994053,-0.00816754193168802,-0.0004310544796035207,-0.00961343573736347,0.00633600000000456
0.6666666666666666,-0.21298157930108141,0.0281434002140287,-0.39261311359797524,-0.006861094837874966,-0.004586105744929636,-0.006494592617097565,-0.009371823740991658
0.6833333333333333,-0.23166524948780287,0.0012098964145074325,-0.4013811495114126,-0.007332755130323461,-0.005157627280356029,-0.0019872337497085476,0.004057029976024751
0.7,-0.18309409985132968,0.007433963726553932,-0.36988358434385826,-0.007963016254373954,-0.003126770028240388,0.0011301079861288218,0.018969999999995935
0.7166666666666667,-0.16390096981742308,-0.022708899670333293,-0.31165216359133685,-0.013533502753078528,-0.0007133149138546017,-0.0032475153490495556,0.015393873701043503
0.7333333333333333,-0.1612310885840226,-0.04624350235939658,-0.3148571938081182,-0.011830229371358015,-0.002762543160979148,-0.005038558889566632,0.0052738145483886
0.75,-0.1589585158984671,-0.09835004945369553,-0.3447793969994906,-0.017481038533753056,-0.007225012375713996,-0.006834542275831444,0.002698000000009415
0.7666666666666666,-0.20487069815456843,-0.11559214976849502,-0.41378890402975865,-0.02674381041427559,-0.02497499498798811,-0.0068803865567163315,-0.004583677458043667
0.7833333333333333,-0.22107899029826658,-0.041135634527316924,-0.3070121324820616,-0.04133544759435522,-0.017311582200720824,-0.0007135436214847211,-0.004991102318143703
0.8,-0.2230356968159947,-0.044200817529204725,-0.20166877009771716,-0.05007915359958704,-0.012026534842205167,0.005374094969093243,0.00813000000002262
0.8166666666666667,-0.20349023018474607,0.027343428653885393,-0.34386779998511935,-0.042233536940542056,-0.02421326604893428,0.0004910317013966152,0.021616355715423197
0.8333333333333334,-0.23790657773196658,0.045281311321828055,-0.4727773080476383,-0.060626599571157014,-0.028226231293179423,-0.001610778010716971,0.0336667074340653
0.85,-0.17006455075349722,0.08451388332938574,-0.2761482603539502,-0.060999618550018515,-0.016183961641773187,-0.004049492520381982,0.04469000000000278
0.8666666666666667,-0.1508931279410003,0.15854308348755505,-0.2615955712510532,-0.03852366154954781,-0.01114212889802574,-0.0005431530733512611,0.04736349240607751
0.8833333333333333,-0.19864142411855637,0.16407427421759901,-0.352228695051732,-0.03220354747508728,-0.0016892594358105424,0.0027697623747896466,0.06137955675458784
0.9,-0.22539645110024273,0.1262204598665897,-0.3006713310736774,-0.03821940455023537,0.0044655417315659215,0.005183703831037241,0.07480499999999779
0.9166666666666666,-0.2385224773452351,0.05979833363919397,-0.1752975152094538,-0.02756793512097051,0.005940857246844878,0.002934222459597647,0.08837805355716455
0.9333333333333333,-0.2039019651673393,0.002158371945790072,-0.12817457196767684,0.005486321709024644,0.01451352401506544,0.0009951226842423552,0.09448369264589473
0.95,-0.19724408075216635,-0.018904723317579697,-0.2577678996571228,0.034419886882663675,0.014700978222711767,0.0015594095471900638,0.09598400000001561
0.9666666666666667,-0.1947406264616565,-0.0346465787386621,-0.31080774419303603,0.04146788353805429,0.010484861253351845,-1.557276012129448e-05,0.10803117505997761
0.9833333333333333,-0.21533112098155796,-0.04322925309186799,-0.3509602447397976,0.033588604225616416,0.011566814575604883,0.0056570943953933,0.11255189808153432
1.0,-0.20409347526292418,-0.026060328353784606,-0.3500440590200671,0.017242082891110587,0.014812830265536312,0.010515003814106336,0.13056700000001342
1.0166666666666666,-0.196117966423544,-0.007455635568124902,-0.35335859384436097,0.008490162027301103,0.01911650839368431,0.01172163136612965,0.13643871742607416
