Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,velocidade_corrigida_smart_m_s,deslocamento_corrigido_smart_m,vicon_esternoZ_cm
0.0,0.321819951847953,-0.570229094498679,-3.1359990169910756,0.0287822654517987,0.0176436397868069,-0.0143930215208448,-0.01478393971410373,0.0018726572349190055,0.0
0.0166666666666666,0.2619964573635371,-0.5589104029800387,-3.2057218218110233,0.0258714641196656,-0.0081365286434952,-0.016472895458321,-0.01561813875814528,0.0016128686057863893,0.0038079364508405
0.0333333333333333,0.2450236169532257,-0.5162530895798296,-3.1877647135918954,0.0267759227562608,-0.0481805305289901,-0.0142005564900686,-0.015751531827726022,0.0013492980123646098,0.0012465903277245
0.0499999999999999,0.40430361080401,-0.5001549003237491,-3.085944827412387,0.0278875327431576,-0.077665766716761,-0.0154749707576069,-0.015613075027268067,0.0010867978466961095,0.0019050000000078
0.0666666666666666,0.3026411817738975,-0.4376352934338675,-3.1448032307910725,0.0400987154921936,-0.0746142830100654,-0.0121592783802552,-0.014383306770878427,0.000844707672849338,-0.0256594124700058
0.0833333333333333,0.1759520995098791,-0.3534099228269213,-3.16293862372285,0.0482133392424607,-0.0900754411194651,-0.0093747070676019,-0.011638108484409413,0.000650485708921949,-0.0348399076738559
0.1,0.2717789172379972,-0.4475188741974661,-3.0506136462302424,0.0438855782877782,-0.1026371445411218,-0.0179913619428541,-0.010325419645441865,0.0004828012785270347,-0.0400390000000072
0.1166666666666666,0.2180374791580584,-0.4936894962937603,-3.022580078038646,0.0347781922038694,-0.0592229923026757,-0.0145813224791842,-0.009660292591696595,0.0003330638561721748,-0.033327087929635
0.1333333333333333,0.1227963654580253,-0.4742547706183763,-3.1124101837773095,0.0235757491434974,-0.020592449054046,-0.0069874771167171,-0.008589402102377889,0.00020945334422026694,-0.0290520000000071
0.15,0.0862384208375924,-0.4748113698617336,-3.089230975192927,0.0184795421410491,-0.0168373120036926,-0.01106914347887,-0.0075276233378366985,0.00011176152226848946,-0.0261959999999987
0.1666666666666666,0.115913634246163,-0.5602370768768986,-3.101928156772431,0.0100601574245981,-0.014393838642005,-0.0191961600510937,-0.00797481204661542,1.3279148571390155e-05,-0.023828658673068
0.1833333333333333,0.1584955019427748,-0.5506889436007822,-3.1129168714985065,0.0065334502661281,-0.007433672510032,-0.0258811952213209,-0.008399597276599748,-8.804067039072964e-05,-0.0184792046362929
0.1999999999999999,0.2011951383644132,-0.5363484747375324,-3.094384326497386,0.0097432667102282,-0.0180325292690974,-0.0400936847706862,-0.00871466944955166,-0.0001925805857314728,-0.014599000000004
0.2166666666666666,0.0401690096663752,-0.478293309256005,-3.162364249389092,0.0152650761743294,-0.0320603507767073,-0.0550612354733063,-0.008135494498151413,-0.00028663208736226953,-0.0071550539568363
0.2333333333333333,0.0728043905010303,-0.4883891990057077,-3.111414288427608,0.0132899934730374,-0.0475136770479205,-0.0684311797487431,-0.007727687585394825,-0.0003730253763992112,-0.0060205807354094
0.2499999999999999,-0.0770555293667587,-0.4349835526839788,-3.1028520440505596,0.0226419383020272,-0.047061890246956,-0.0794593045834717,-0.006361135869488051,-0.0004345377701178905,-0.046313000000012
0.2666666666666666,-0.1735415810969378,-0.36078699632853,-3.0162790573261247,0.0250207089204576,-0.0450749485169611,-0.061651208317639,-0.003684255725597564,-0.0004480237892200466,-0.0656835507594024
