Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,velocidade_corrigida_smart_m_s,deslocamento_corrigido_smart_m,vicon_esternoZ_cm
0.0,0.2862001375274344,-0.4847529342240272,-2.104640901141221,0.043220577420148,0.0263022934865554,0.0213623373735002,0.01003729296538161,-0.0014333771571096831,0.0
0.0166666666666666,0.4175418244914527,-0.223980027052268,-2.606080699521708,0.0454704632343488,0.0066567729366066,0.0040335943757546,0.010666175040599541,-0.0012604911696017184,0.00235593645084
0.0333333333333333,0.3496395312607823,-0.3069102118789343,-2.4995085607771097,0.0271227472981994,-0.0068808442411455,0.0010094382188671,0.009950693778945825,-0.0010985346445288396,0.0058231754596533
0.05,0.3884203200420504,-0.1840515247368657,-2.4279788563157707,-0.0070456545578288,0.022021126812771,0.0027782630682568,0.011385601144678867,-0.0009093826745848959,0.0073000000000149
0.0666666666666666,0.3729544993377969,-0.1554623535128297,-2.5430513287908134,-0.0076195792969452,0.0304933277713564,0.0056180722409611,0.01340204517418873,-0.0006809777223558487,0.0133783557154458
0.0833333333333333,0.2443076780636212,-0.2734243457363528,-2.2652162684299006,0.0106952664223233,0.0383190028632,0.0226027251664177,0.013516468751448686,-0.00044332269549269003,0.0159441223021872
0.1,0.3681581546447547,-0.3082602284953035,-2.271715668128522,0.005286009376815,0.028530202698271,0.0254666104041136,0.013105584716289705,-0.00020361509142775456,0.0214960000000132
0.1166666666666666,0.4842077241209016,-0.377613744138574,-2.372803760706424,0.0088233101530076,0.0012957143490231,0.0133761474794603,0.011603336586211366,2.1655531399458706e-05,0.0214718193445548
0.1333333333333333,0.5006809365252578,-0.4578798545315769,-2.4224785136100273,0.0106615062349122,0.0044371341657008,0.0123105482076012,0.008721927692125712,0.0002093982200002079,0.0202518489208785
0.15,0.4154006084893272,-0.4080436293888813,-2.4106758975297757,0.0185240870807913,0.0127296165303506,0.0156501767431274,0.006566179660021456,0.0003705542527475767,0.022278
0.1666666666666666,0.3547132780285909,-0.3402713826878458,-2.40737258403846,-0.0014101376577816,0.0193550498451714,0.0135082068162365,0.005427287881527765,0.0005208435890371951,0.0223634636291194
0.1833333333333333,0.3815248824240483,-0.3200234394586301,-2.3395080410773694,-0.0369093838191238,0.024415525139907,0.0066273123602668,0.004579877019179869,0.0006650730452978011,0.0236075803357493
0.2,0.3560202636492873,-0.323452741892308,-2.3226345218802416,-0.0657110267823544,0.0225533960322881,0.0085909913019351,0.003710207949405084,0.0008042021560853924,0.0243280000000254
0.2166666666666666,0.3572562935552828,-0.3718631835765723,-2.4270646382442074,-0.0866779431441226,0.0200671777020075,0.0140419152406707,0.002155058536421523,0.0009295672709947718,0.0256215463629416
0.2333333333333333,0.4580547017633533,-0.4513272009771469,-2.419932329675574,-0.0936441448525039,0.0134738628143075,0.0063241324023306,-0.000618007446348004,0.0010233144248889981,0.0238879264588547
0.25,0.4891184395372079,-0.4370874655603991,-2.358909222927483,-0.0967815957273894,0.009723748326556,-0.0061800227311339,-0.0031806225866345926,0.0010891053954402716,0.0177610000000356
0.2666666666666666,0.3235433228319434,-0.3542279297711256,-2.3350253208918557,-0.0959422156220404,0.0041738971251032,-0.0061958836822153,-0.004483290761564427,0.0011465061155848206,0.016443277777796
0.2833333333333333,0.3692605585163984,-0.2113155818785328,-2.268733367613081,-0.1033806270881738,0.0029097378703956,-0.0022902505440884,-0.0035079318115430816,0.0012323292993075361,0.0163821414868152
0.3,0.4342799694800213,-0.154703328593305,-2.275337385662134,-0.0978897192421803,0.0121810924331132,-0.004717007900674,-0.0016598457076921931,0.0013604950165228098,0.019580000000019
0.3166666666666666,0.3079468321655049,-0.2077671498140801,-2.300750090858196,-0.0807969900934743,0.0109951097117603,-0.0021079532481486,-0.0007155797556237971,0.0015161284753259204,0.0193596342925843
0.3333333333333333,0.3600566250280892,-0.2269794870946412,-2.304077249030808,-0.0935671151009629,0.0122541269170667,0.0024613921996994,-2.7751845369378136e-06,0.001697302583474311,0.0205690535571818
0.35,0.4440862412391996,-0.2348285189516304,-2.3434813940029406,-0.0967565169129314,0.007713832395569,0.0019596408746377,0.0005728639424356363,0.0019019840507602708,0.0200320000000147
0.3666666666666666,0.3550697693437648,-0.2815825442549971,-2.172569648258855,-0.0620140985566389,0.0171765026639835,0.0134664628622026,0.0003085905001415784,0.002115469096278155,0.0216668876898609
0.3833333333333333,0.2927351736242931,-0.2827468528854758,-2.269824204330986,-0.0924158128087419,0.0329520198758761,0.0186626706987778,-6.439235057745935e-05,0.002334729768670607,0.0219594440447679
0.4,0.4324760312146726,-0.2131907842102149,-2.43416768543479,-0.1092498499130169,0.0027959204835619,-0.0009706523070493,0.0006364870037068281,0.002576498667557486,0.0221920000000181
0.4166666666666667,0.4993402531740965,-0.3729588880684819,-2.3128122659684305,-0.1042318689877192,0.0052862385592815,0.0028064474446436,-0.0014162329278414147,0.002793623250992043,0.0211911610711581
