Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,velocidade_corrigida_smart_m_s,deslocamento_corrigido_smart_m,vicon_esternoZ_cm
0.0,0.0699915920885553,-0.0896264752293302,-1.700223202543203,0.0200954221836226,-0.0195808005899234,-0.0008902661529685,-0.054124211645856575,0.008962180793057316,0.0
0.0166666666666666,0.1207710994021288,-0.0964235444020975,-1.8466935390707877,0.0153222984493318,-0.0112948094357223,-0.0092810112406522,-0.05143753751128424,0.008275058260490895,-0.0017453900879047
0.0333333333333333,0.1243280346789858,-0.1609393073237416,-1.7883669762300711,0.0187509609963056,-0.0112618597859919,-0.005898289354336,-0.04985106159177641,0.007600010225130708,-0.005116854116693
0.05,0.0808885962639277,-0.1610185071564926,-1.6300788487140387,0.026949639683956,-0.0088826424851613,0.0009795151484586,-0.04823040370985516,0.006939231246328164,-0.0107299999999952
0.0666666666666666,0.0474450455373101,-0.1876922491075065,-1.6959596159365316,0.0247235495707507,-0.0063415206026556,0.0020948590926437,-0.047025342124205984,0.006287141695600731,-0.0146359268584888
0.0833333333333333,0.1077697735934625,-0.2472021642334458,-1.785652896014455,0.024147035419006,-0.0054471968156119,-0.0016669534081232,-0.046796159135234244,0.005628492491347484,-0.0161390539568344
0.1,0.1315073599790848,-0.2123464232734878,-1.839935538444788,0.0232536635015813,-0.001469062199826,-0.0025433054513675,-0.0460066390915278,0.004972961585712846,-0.0184079999999937
0.1166666666666666,0.1465787063983864,-0.0861068788770381,-1.857029503074048,0.0235535459503467,0.0077587326149791,0.0073226443563023,-0.04311253484246712,0.004356294454236377,-0.0243401658673008
0.1333333333333333,0.0453027982767839,7.156049975202283e-05,-1.8046947162441085,0.0278971833733702,0.009438528116083,0.0178398412278911,-0.038808802573003065,0.003802189381108302,-0.0299209220623311
0.15,-0.0479208242292767,-0.0111736434325963,-1.6935572842824391,0.0353683494521567,0.0050918628774538,0.0063852026831568,-0.03469202560416617,0.0033082276768142266,-0.0346189999999921
0.1666666666666666,0.0811143400948084,-0.0737568296151426,-1.6667435510003268,0.039940292101516,0.0032915188228619,-0.0153291048809398,-0.03161882784183698,0.0028577859677516044,-0.0373280000000022
0.1833333333333333,0.111274989788427,-0.1850713688024935,-1.7642741375587707,0.0283997802380363,0.0093833433785294,-0.0248943070780052,-0.030362928713588207,0.002422172436817851,-0.0388909656275018
0.2,0.0920724188491056,-0.3147052684992256,-1.7894738248305122,0.0101671481404462,0.0145143735839691,-0.018569699247384,-0.0312229818856314,0.0019681082822624405,-0.0383420000000001
0.2166666666666666,0.0585916284853186,-0.3549041678092588,-1.7214563409470556,-0.0180569121499481,0.0151473117963094,-0.0130326278279915,-0.03275940302827874,0.0014858466257021783,-0.038940804556347
0.2333333333333333,0.0795564098874977,-0.2884065497213432,-1.7199323945169425,-0.0411515178259836,0.0115966292520779,-0.0168953028180708,-0.03319907102067503,0.000995590681029234,-0.0342515315747391
0.25,0.0920161519718997,-0.2726756050892659,-1.78248788115203,-0.0550725044195223,0.0011039864977415,-0.0223036776059906,-0.03340016527360385,0.0005034838514945284,-0.0269899999999836
0.2666666666666666,0.1142608764616693,-0.2382057140411004,-1.7788113286974112,-0.0664904313690564,0.0068517213441012,-0.0258238160855595,-0.03302369031543375,2.2039264028718766e-05,-0.0234997022381833
0.2833333333333333,0.1278131873629197,-0.1963893143559121,-1.6379479173899467,-0.0692907696623619,0.0076297204262904,-0.0278406667323624,-0.031919835404471936,-0.0004332194584276451,-0.0219718093525216
0.3,0.0483536867733814,-0.124869657944137,-1.7540817465592122,-0.060796850470397,-0.0047072687736226,-0.0225964889375455,-0.02958875872850121,-0.0008384806782446332,-0.0151489999999796
