Time,accX_m_s2,accY_m_s2,accZ_m_s2,gyroX_rad_s,gyroY_rad_s,gyroZ_rad_s,velocidade_corrigida_smart_m_s,deslocamento_corrigido_smart_m,vicon_esternoZ_cm
0.0,-0.291562890645037,-0.2513982219333357,-1.6415764782591056,0.01469980921159,0.0765709291757472,0.0061336979440147,7.0966697610642e-05,0.0003130324674963493,0.0
0.0166666666666666,-0.2846290193821045,-0.1658228465039029,-1.3869046019563576,-0.0288858503244242,0.0666500952521648,-0.0004433511444272,-0.0008108689335386576,0.00027590946374528937,8.606834532542962e-05
0.0333333333333333,-0.3424682522316167,-0.1659891800080296,-1.859790882536532,-0.0107438813921548,0.0208890031012711,-0.0114854963600341,-0.0016816813559380973,0.00022171005013204453,-0.0002193317346268
0.05,-0.4377323061710363,-0.1064178980677754,-1.9025800835932725,-0.030701470040311,-0.0135382859467879,-0.0059696246832,-0.0015280298069570018,0.0001682769769342766,0.0025526290967263
0.0666666666666666,-0.1403521360288928,-0.1161041798647824,-1.5028415401173951,-0.0646923042733853,0.0382114601252891,0.0080105048076456,-0.0015086115404247687,0.00011410475947698249,0.0028570683452926
0.0833333333333333,-0.2341816689364042,-0.2136693184258361,-1.5162913293361182,-0.0359005686538286,0.0672602029555244,0.0059879740139179,-0.003102311515760226,3.2843337652629933e-05,-0.0047323409272621
0.1,-0.3483655049536657,-0.1217941398012816,-1.5406849010288082,-0.0257754251513525,0.047612616551037,0.0052396775414797,-0.0031406790130654137,-4.8821164929216117e-05,-0.0059678289368605
0.1166666666666666,-0.432977454728261,-0.1042321909251154,-1.5462666527675588,-0.0301723562967176,0.0275860129515939,0.0109602799663381,-0.0028111218022652414,-0.000123114676852913,0.0023200683453126
0.1333333333333333,-0.2813867964849782,-0.0907952537195579,-1.640413307762672,-0.0492044006461761,0.0333528984301451,0.0165191367220347,-0.0022073222676528793,-0.00018425491007310923,0.0065425855315766
0.15,-0.2868137066652099,-0.1797881450025992,-1.547842709698996,-0.049392660043786,0.0318335317121521,0.0164694189109767,-0.003054289071265051,-0.0002554880629606029,0.0174314048761061
0.1666666666666666,-0.2654702545019083,-0.2448839852974406,-1.5296206786824704,-0.0338480131179831,0.015074942554573,0.0117577861133109,-0.004987045186556139,-0.0003544728388186868,0.0201790683453282
0.1833333333333333,-0.2278029506994631,-0.1695168381866534,-1.6484985227581217,-0.0209752231726677,0.0082458945209326,0.010022885997117,-0.005646308460752037,-0.0004591398263797031,0.0072030003996701
0.2,-0.1964827421918008,-0.1216269935741575,-1.6385111863413715,-0.0226067766850104,0.0110855266957192,0.0091078562059244,-0.005451156956241786,-0.0005536490813383744,0.0173336294963917
0.2166666666666666,-0.255378815851967,-0.0626452387112887,-1.5635111723334112,-0.0177472816713917,0.0125828946266853,0.0098161550323789,-0.004242482537146952,-0.0006198625604736451,0.005933068345314
0.2333333333333333,-0.3239658602983863,-8.963169871985257e-07,-1.549540789594267,-0.0088642923356495,0.004589856507125,0.01219523107437,-0.0019561261724963266,-0.0006384648339748314,0.0070426582733489
0.25,-0.2974308306116617,0.0024475307852975,-1.484092280378238,-0.0093710588347932,-0.0095302217706155,0.0132469242866202,0.0004055622662093553,-0.0006068067049438237,-0.0004396099120924
0.2666666666666666,-0.2251406337298546,-0.0746261265533514,-1.6425029501388566,-0.0165722588771315,-0.0149354215366938,0.0079981652251665,0.0015053871129083749,-0.0005447075123330503,-0.0024169316546931
0.2833333333333333,-0.2062776741104396,-0.1304041176518631,-1.5012291234271722,-0.0214685268396647,-0.0008846089203065,0.0025914999685774,0.0017033189874477803,-0.00046586160418946097,-0.0028556926458804
0.3,-0.252255825519993,-0.1461162391908179,-1.5018751851766965,-0.0112174388230991,0.0088326569587979,-0.0022988941171739,0.0016478301647544756,-0.0003733987945166268,0.0014517414068677
0.3166666666666666,-0.3063035355563869,-0.1252032056338036,-1.595123912954679,0.0013193890721501,-0.000851559689784,-0.0054592279741735,0.0019184723385883386,-0.0002612158859653425,-0.0010739316546732
0.3333333333333333,-0.3123422152996858,-0.1175064571235988,-1.5796326448005618,0.0046826819665518,-0.0184859894944201,-0.0065695145340414,0.002271180116954905,-0.00012761001109578201,-0.0020133996802655
0.35,-0.2728495105052425,-0.0921844736534681,-1.5413652552902926,0.0085536981750966,-0.0263770503440925,-0.0103395811302359,0.0029853397729517296,3.353694036431834e-05,-0.0013552533972642
0.3666666666666666,-0.2701375909371301,-0.0879861307416222,-1.522325797409141,0.0159443504051304,-0.0164396350497334,-0.0102513129699715,0.003724522335991456,0.00022291179832291814,-0.0009149316546768
0.3833333333333333,-0.2842339830708544,-0.095578914636332,-1.565313570460316,0.0148951407892632,-0.0119958510056457,-0.009064523319922,0.004308917528976202,0.00043831335046215497,0.0006108633093617
0.4,-0.2876390714538129,-0.103978862687069,-1.581777618668149,0.0111884587006319,-0.0096103797780156,-0.014578737171896,0.004746178261736982,0.0006777902116894717,0.0111576095123666
0.4166666666666667,-0.2952179581728293,-0.0738971321065073,-1.606649708572029,0.0132609327933814,-0.0073662726460017,-0.0131523610728781,0.005705827326430954,0.0009507499230776103,0.0084600683453288
0.4333333333333333,-0.341133713965248,-0.0597896540681755,-1.6164806782478305,0.0120205012780711,-0.0065362836579969,-0.0087799092521989,0.006887483690405706,0.0012607358006039798,0.0071056195043865
0.45,-0.3467459881957613,-0.1228429017928524,-1.5863628211775882,0.0133961329254866,-0.0091460452819073,-0.004062370903403,0.006967452009417779,0.0015883373406184625,0.0060793952837627
0.4666666666666667,-0.3093718500104625,-0.1284701658240192,-1.5632664337116788,0.0211552620953184,-0.0115056522239317,-0.0025840063074153,0.006877104860199312,0.0019290245052285028,0.0047240683453253
0.4833333333333333,-0.3148325372606482,-0.0779872372966078,-1.5864390913497164,0.0342894648639774,-0.0045155100341113,-0.0025878088102601,0.007547072676215537,0.002293554586607577,0.0070065803357124
0.5,-0.3026811761325005,-0.0825974753782442,-1.6360228066566371,0.038622074192471,0.0015317175329674,-0.0042267460502158,0.008056287158363776,0.0026771857212147757,0.0041250095923146
0.5166666666666666,-0.3196146153647921,-0.127769348620201,-1.6504337935260032,0.0347552152879728,-0.0022921254393397,-0.01028342957389,0.007753732001662818,0.0031060963225993518,0.0012450683452982
0.5333333333333333,-0.3388751677601633,-0.1655239270517116,-1.651562593326587,0.0284381523456317,-0.0083391428120113,-0.0073103878067228,0.006693714015444996,0.0035317891762490783,-0.0004989364508389
0.55,-0.3321604137567542,-0.1622283653343616,-1.6503919184037217,0.0260747606846399,-0.0063253898922063,0.0025035875721082,0.005523984521347853,0.003949349357923544,-0.0046749464428614
0.5666666666666667,-0.3061134791261834,-0.1372267918466869,-1.715674635634031,0.0352975529232929,0.0079699148624881,0.0072221986212728,0.004591273048107034,0.00435936725037513,-0.0065429316546783
0.5833333333333334,-0.3613037734666935,-0.163563060291347,-1.858899614519391,0.0122925552133189,0.0107096484417307,-4.787353460358833e-05,0.0030361721206009526,0.0047480662470722685,-0.0080556830535556
0.6,-0.3703695295345567,-0.2814416219202125,-1.7788443132855256,-0.0136808338108854,0.0424071169617234,-9.794495377080148e-05,-0.0006516001777932805,0.005076802241016723,-0.0120601171063299
0.6166666666666667,-0.4289951744408513,-0.2381368300453711,-1.5574596548202335,-0.0382072650556798,0.0292538369452043,0.0050736710917203,-0.003752115302399321,0.005352870879322794,-0.0127439316546826
0.6333333333333333,-0.4398463976732413,-0.205432678604325,-1.7987888664320444,-0.0194536043009697,-0.027374391894488,0.0107823839427919,-0.006492089868280936,0.005578993184563545,-0.0164662146282807
0.65,-0.4140187180836986,-0.1313362357544918,-2.0260401426029557,-0.0628716064773119,-0.0482349630291282,0.0224857189011042,-0.00826694927825692,0.005766521670250587,-0.0078273569145039
