loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2025-05-09T08:31:45.994-03:00,1,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790317,10.36263657,13.01873016,-14.84680939,302.1890259,322.6307068,12.60371113,2422.579872,0.022415161,-0.994018555,0.106674194,2422.571077,-0.027749605,0.038294125,-0.017379256,2422.567974,5.693984985,64.26470947,-103.9289703,2422.577359,2.791488114,2.931272138,1.482560124,-0.030940918,0.029846257,-0.014493138,0.001820335,0.004425704,0.020768642,XArbitraryCorrectedZVertical,0.709976107,-0.197545041,-0.193189255,0.647755991,0.018397544,-0.996109724,0.086180232,10.2634182,12.98703766,-14.75463104,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2418.751516,0,-0.2404175,91.27827,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:45.995-03:00,2,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790317,10.31177711,13.025177,-14.79161072,302.1653137,322.6069946,12.60387039,2422.596204,0.026687622,-0.997695923,0.091033936,2422.58741,-0.032744363,0.029879868,-0.013284114,2422.588101,5.782653809,64.39796448,-103.4659271,2422.592435,2.794910057,2.928251702,1.482985864,-0.029267654,0.021000037,-0.012016931,0.006425781,-0.000312865,0.017850995,XArbitraryCorrectedZVertical,0.709878673,-0.197300468,-0.193165134,0.647944522,0.018568104,-0.996147156,0.085710406,10.14518738,13.25732422,-14.76870728,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:46.008-03:00,3,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790317,10.23166943,13.0407486,-14.67668152,302.1582336,322.5999146,12.60395718,2422.612537,0.022628784,-1.003204346,0.087844849,2422.603742,-0.027326163,0.023774838,-0.006135923,2422.608231,5.813537598,64.4644928,-103.4829407,2422.607511,2.797534217,2.925797423,1.483390986,-0.029958926,0.017276498,-0.007156535,0.006622618,-0.003573239,-0.000750549,XArbitraryCorrectedZVertical,0.709763233,-0.197156449,-0.193196797,0.648105279,0.018691696,-0.996182561,0.085269026,10.23166943,13.0407486,-14.67668152,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:46.028-03:00,4,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790317,10.07868862,12.94439697,-14.14313507,302.1544495,322.5961304,12.60397816,2422.628869,0.016921997,-1.006484985,0.092407227,2422.620076,-0.039538622,0.031431161,-0.007366303,2422.62836,5.651290894,64.38844299,-103.3282318,2422.622588,2.800110799,2.923337044,1.483859675,-0.037853424,0.027361346,-0.010947738,0.002958372,-0.008003294,0.005090594,XArbitraryCorrectedZVertical,0.709621595,-0.19703145,-0.193247417,0.648283365,0.018800657,-0.99622339,0.0847684,10.07868862,12.94439697,-14.14313507,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:46.046-03:00,5,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790317,10.26187706,12.96206665,-14.31493378,302.1249695,322.5666504,12.60400581,2422.645203,0.020629883,-1.001693726,0.082244873,2422.636408,-0.031459387,0.039315447,-0.011013769,2422.648488,5.870056152,64.47720337,-103.4620667,2422.637664,2.803329022,2.920624073,1.484322387,-0.028968411,0.03414695,-0.013266722,-0.001641298,-0.008039534,0.002997875,XArbitraryCorrectedZVertical,0.709519974,-0.196761319,-0.193178371,0.648497174,0.018929508,-0.996263444,0.084267221,10.10619164,12.94341278,-14.08391571,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:46.059-03:00,6,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790317,10.26187706,12.96206665,-14.31493378,302.1249695,322.5666504,12.60400581,2422.661535,0.02192688,-0.9972229,0.081634521,2422.65274,-0.024200412,0.043895286,-0.00765286,2422.648488,5.870056152,64.47720337,-103.4620667,2422.65274,2.806396514,2.918133249,1.484636438,-0.023458596,0.038352881,-0.009645889,0.001559669,-0.00540328,-0.001670718,XArbitraryCorrectedZVertical,0.709475145,-0.196476039,-0.193075048,0.648663521,0.019070217,-0.996290505,0.083915628,10.41404724,12.89862061,-14.50765228,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:46.074-03:00,7,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790317,10.30513287,13.11222839,-14.15496826,302.0849915,322.5266724,12.60403442,2422.677867,0.019592285,-0.992904663,0.082550049,2422.669072,-0.005712214,0.041945051,-0.009825733,2422.668616,5.844650269,64.23104858,-103.6368866,2422.667816,2.80860855,2.916571459,1.484763489,-0.006353282,0.034999788,-0.008982377,0.002479315,-0.000311136,-0.001379609,XArbitraryCorrectedZVertical,0.709498494,-0.196195886,-0.192914509,0.648770504,0.019172899,-0.996301472,0.083761878,10.30513287,13.11222839,-14.15496826,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:46.094-03:00,8,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790317,10.46490288,12.92513275,-14.45029449,302.0484924,322.4901733,12.60412312,2422.694199,0.023147583,-0.991195679,0.083374023,2422.685406,0.004292483,0.039590288,-0.001647698,2422.688744,6.01159668,64.20892334,-103.4005127,2422.682892,2.810238069,2.915528664,1.484758799,0.004957341,0.036967929,-0.006152151,0.000392044,0.002907991,-0.001211517,XArbitraryCorrectedZVertical,0.709559285,-0.195956137,-0.192755731,0.648823669,0.019261278,-0.996301055,0.083746374,10.46490288,12.92513275,-14.45029449,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:46.109-03:00,9,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790318,10.63340569,13.02805328,-14.81873322,302.0090027,322.4506836,12.60421276,2422.710533,0.021560669,-0.990707397,0.082427979,2422.701738,0.007641142,0.032497223,0.006097041,2422.708873,6.015548706,64.3674469,-103.6105347,2422.697969,2.810385139,2.915904505,1.484669532,0.005577851,0.027603682,-0.000391961,0.00386706,0.005036473,-0.000543825,XArbitraryCorrectedZVertical,0.709640447,-0.195783564,-0.192572837,0.648841389,0.019249991,-0.996293366,0.08384154,10.63340569,13.02805328,-14.81873322,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
2025-05-09T08:31:46.128-03:00,10,0,0,0,0,0,-1,0,-1,-1,-1,0,1746790318,10.34594536,12.98487091,-14.61800385,301.983551,322.4252319,12.6042366,2422.726865,0.017486572,-0.994766235,0.086410522,2422.71807,0.00653593,0.028094219,0.003573163,2422.708873,6.015548706,64.3674469,-103.6105347,2422.713045,2.809692396,2.916976926,1.484555908,0.006115011,0.020515945,0.003535669,0.003062384,0.005743921,-0.002107494,XArbitraryCorrectedZVertical,0.709713808,-0.195682801,-0.192414174,0.648838518,0.019184915,-0.996283591,0.083970897,10.46447659,12.99181366,-14.52587128,-1,2,2422.112509,stationary,0,2025-05-09T08:31:56.934-03:00,2025-05-09T08:28:17.986-03:00,1,21.67999,0,0,0.7,0,0,2025-05-09T08:30:01.473-03:00,2419.826873,0,-0.243042,91.2783,1746790306,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746790306,1,0.35,0
