loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2025-05-09T09:01:34.926-03:00,1,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792094.914501,16.2755069732666,10.02192687988281,13.49292755126953,235.8774108886719,256.319091796875,11.62537574768066,3989.322893125,-0.014892578125,-0.76824951171875,-0.650543212890625,3989.320381125,0.07806736975908279,-0.04775500670075417,-0.09432330727577209,3989.319115125,12.41178894042969,59.62934875488281,-76.76046752929688,3989.305304125,0.5801255839838251,-7.607444859911099e-05,0.888577413972154,-0.009909102693200111,0.01033445261418819,0.02245249412953854,-0.03257531672716141,-0.009423196315765381,-0.05983650684356689,XArbitraryCorrectedZVertical,-0.4118704078255072,-0.1228997149609402,-0.2582296734671348,-0.8652028025149426,-4.796622306457721e-05,-0.7761755585670471,-0.6305168271064758,16.14974975585938,10.07384872436523,13.61176300048828,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,0,,,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:34.929-03:00,2,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792094.914501,16.2755069732666,10.02192687988281,13.49292755126953,235.8774108886719,256.319091796875,11.62537574768066,3989.339227125,-0.004852294921875,-0.7719573974609375,-0.6362152099609375,3989.336715125,0.1516811400651932,-0.07121718674898148,-0.1593523770570755,3989.319115125,12.41178894042969,59.62934875488281,-76.76046752929688,3989.320381125,0.5795797608555504,0.0003147225505872274,0.8890951965395107,0.07890976220369339,-0.05325143784284592,-0.09614407271146774,-0.02896112017333508,0.002972900867462158,-0.03271162509918213,XArbitraryCorrectedZVertical,-0.4120774935587755,-0.1230231301610893,-0.2580422362555971,-0.8651426239624027,0.0001983113761525601,-0.7765019536018372,-0.6301149129867554,16.34764862060547,9.886699676513672,13.64492034912109,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:34.936-03:00,3,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792094.934679,16.33636474609375,10.3529167175293,13.45108032226562,236.1020812988281,256.5437622070312,11.62542343139648,3989.355562125,-0.0106964111328125,-0.7894439697265625,-0.6102447509765625,3989.353049125,0.1440884619951248,-0.07363613694906235,-0.1575422286987305,3989.339251125,12.07083129882812,59.89930725097656,-76.96075439453125,3989.350537125,0.5727182391096001,0.003530291025688091,0.8932539938899645,0.1550959497690201,-0.07910749316215515,-0.160636693239212,-0.00965934619307518,0.001649916172027588,0.0002893805503845215,XArbitraryCorrectedZVertical,-0.4138869095522088,-0.1235293876285113,-0.2554855500220787,-0.8649654883894197,0.002213064813986421,-0.7791157364845276,-0.6268762350082397,16.33636474609375,10.3529167175293,13.45108032226562,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:34.949-03:00,4,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792094.934679,16.33636474609375,10.3529167175293,13.45108032226562,236.1020812988281,256.5437622070312,11.62542343139648,3989.371896125,-0.0016632080078125,-0.809783935546875,-0.5841522216796875,3989.369382125,0.06517980247735977,-0.02882419154047966,-0.126314789056778,3989.359386125,12.12576293945312,60.16630554199219,-77.18702697753906,3989.365614125,0.5688826718696165,0.005514140961873629,0.8951543274859197,0.09117250889539719,-0.04453808069229126,-0.1429616808891296,-0.01422121375799179,-0.02422928810119629,0.03238660097122192,XArbitraryCorrectedZVertical,-0.4146937637426904,-0.1238331952809669,-0.2541239268904668,-0.8649366274795409,0.003448517294600606,-0.7803056240081787,-0.6253888607025146,16.25752639770508,10.36673736572266,13.23892974853516,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:34.969-03:00,5,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792094.954674,16.2088794708252,10.18175888061523,13.43232727050781,236.2805480957031,256.7222290039062,11.62547016143799,3989.388230125,0.0342254638671875,-0.8221435546875,-0.578338623046875,3989.385718125,-0.03076750040054321,0.06209319829940796,-0.04204438999295235,3989.379520125,12.103271484375,59.654541015625,-76.84989929199219,3989.380692125,0.5666021309027282,0.007371466500979843,0.8957669587767784,-0.004912983626127243,0.02266828715801239,-0.07366848737001419,0.003511148970574141,-0.0310179591178894,0.04517614841461182,XArbitraryCorrectedZVertical,-0.4148646275026606,-0.124240353213659,-0.2534865028019325,-0.8649834740483392,0.004606537520885468,-0.7806885838508606,-0.6249033212661743,16.20515251159668,9.951911926269531,13.47477722167969,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:34.979-03:00,6,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792094.974638,16.25118446350098,10.1549186706543,13.21196746826172,236.278564453125,256.7202453613281,11.62551784515381,3989.404563125,0.03033447265625,-0.8104705810546875,-0.6045684814453125,3989.402051125,-0.0892057791352272,0.1779915690422058,0.05774025991559029,3989.399655125,12.555908203125,60.03898620605469,-77.15293884277344,3989.395770125,0.5659943566308295,0.009057454230791193,0.8951417990599878,-0.07641779631376266,0.1383075267076492,0.02072646096348763,0.0304225143045187,-0.04212045669555664,0.03898739814758301,XArbitraryCorrectedZVertical,-0.4144180045000124,-0.1247653657838613,-0.2536098550049672,-0.8650858684570081,0.005664529744535685,-0.7802977561950684,-0.625382661819458,16.25118446350098,10.1549186706543,13.21196746826172,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:34.999-03:00,7,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792094.994874,16.11811256408691,10.06731414794922,13.45258331298828,236.1174621582031,256.5591430664062,11.62556552886963,3989.420899,-0.012176513671875,-0.7852020263671875,-0.636688232421875,3989.418385,-0.07157192379236221,0.142598956823349,0.02623559907078743,3989.41979,12.15089416503906,59.89604187011719,-76.79998779296875,3989.410847,0.5674068991945589,0.01062555700117097,0.8938227802376247,-0.09157874435186386,0.1814858764410019,0.06031610071659088,0.02209144830703735,-0.02860283851623535,0.01868975162506104,XArbitraryCorrectedZVertical,-0.4135590923947416,-0.1255711745617009,-0.2546223879797485,-0.8650827851507245,0.006656115408986807,-0.7794721722602844,-0.6264015436172485,16.11811256408691,10.06731414794922,13.45258331298828,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:35.014-03:00,8,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792094.994874,16.11811256408691,10.06731414794922,13.45258331298828,236.1174621582031,256.5591430664062,11.62556552886963,3989.437233,-0.0077362060546875,-0.7781524658203125,-0.659393310546875,3989.434719,0.01784264668822289,0.008078432641923428,-0.1046100333333015,3989.41979,12.15089416503906,59.89604187011719,-76.79998779296875,3989.425925,0.5680424704144152,0.01223988836425505,0.8927734610774085,-0.04126746207475662,0.07528826594352722,-0.03386247903108597,-0.02791047655045986,-0.003045976161956787,-0.01521801948547363,XArbitraryCorrectedZVertical,-0.4128586623336866,-0.1262694745629352,-0.2552916964100063,-0.8651184713273093,0.00767733296379447,-0.778814435005188,-0.6272075176239014,16.21338844299316,10.09210586547852,13.51624298095703,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:35.030-03:00,9,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792095.014816,16.22565841674805,10.28124237060547,13.55014038085938,236.1043701171875,256.5460510253906,11.62561130523682,3989.453566,0.0128326416015625,-0.787628173828125,-0.6486663818359375,3989.451054,0.1067778468132019,-0.05813227966427803,-0.1994478553533554,3989.439925,12.12982177734375,59.74082946777344,-76.9227294921875,3989.441003,0.5659544298691738,0.014223919724527,0.8929258251800976,0.06509031355381012,-0.03725726529955864,-0.1543453633785248,-0.01902134157717228,0.0007269978523254395,-0.03038311004638672,XArbitraryCorrectedZVertical,-0.4128037857008787,-0.1267157819602031,-0.2547892315770078,-0.8652274515521075,0.008920027874410152,-0.7789099812507629,-0.627072274684906,16.22892189025879,10.04195404052734,13.45619964599609,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
2025-05-09T09:01:35.050-03:00,10,0,0,0,0,0,-1,0,-1,-1,-1,0,1746792095.035041,16.26355934143066,9.905876159667969,13.49375152587891,236.3142395019531,256.7559204101562,11.62565612792969,3989.4699,0.044677734375,-0.787139892578125,-0.6177825927734375,3989.467388,0.07779119908809662,-0.008745288476347923,-0.1481902599334717,3989.46006,12.17572021484375,60.28125,-76.90167236328125,3989.45608,0.5616021855859702,0.0169263985159988,0.8943464464423054,0.1107262372970581,-0.06163317710161209,-0.2045661956071854,0.005761526525020599,-0.01083403825759888,-0.01631879806518555,XArbitraryCorrectedZVertical,-0.4133526258891285,-0.127161946162645,-0.2533838792179874,-0.8653126716824678,0.01059590280056,-0.7798001170158386,-0.625938892364502,16.26355934143066,9.905876159667969,13.49375152587891,-1,2,3987.697020416667,unknown,2,2025-05-09T09:01:33.271-03:00,2025-05-09T08:28:17.986-03:00,287,0.9020202,0.6433467,2.46305,190.01,0,0,2025-05-09T09:01:33.914-03:00,3986.094269,0,-3.036011,91.30914,1746792094.929088,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746792094.908079,1,0.35,0
