loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2025-05-09T09:35:15.362-03:00,1,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.350215,13.48477745056152,-0.4600143432617188,18.89927673339844,206.3471221923828,226.7907104492188,11.59594058990479,6009.7778355,-0.0444183349609375,-0.5662078857421875,-0.848785400390625,6009.765269500001,-0.06969892233610153,-0.1657080054283142,-0.04123532027006149,6009.7674625,9.369125366210938,49.40065002441406,-71.47377014160156,6009.762757500001,1.129304086926653,-0.1216902784174809,0.571208294827286,-0.09331455826759338,-0.1643251925706863,-0.03855662420392036,-0.02347581833600998,-0.0332188606262207,0.01779699325561523,XArbitraryCorrectedZVertical,-0.2687854061852442,-0.1011968611254711,-0.4980223627452494,-0.8182221007406101,-0.1021192669868469,-0.5406489372253418,-0.8350272178649902,13.52311897277832,-0.6273994445800781,18.97840881347656,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,0,,,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.380-03:00,2,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.370256,13.80803298950195,-0.5574531555175781,18.38153839111328,206.3717041015625,226.8152923583984,11.59593963623047,6009.794168500001,-0.0817718505859375,-0.558349609375,-0.8731842041015625,6009.781603500001,0.001513208146207035,-0.08040456473827362,0.003078614128753543,6009.7875835,9.71868896484375,49.23394775390625,-72.11369323730469,6009.7778355,1.128731027048034,-0.1238446976801877,0.5707010003478329,-0.003095421008765697,-0.1369329541921616,-0.01164758205413818,0.03746935725212097,-0.02488714456558228,-0.009038925170898438,XArbitraryCorrectedZVertical,-0.2691475800228653,-0.1001045766290457,-0.4975489029206783,-0.8185253688299933,-0.1039518937468529,-0.5402221083641052,-0.8350772857666016,13.78024482727051,-0.5507469177246094,18.76779937744141,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.385-03:00,3,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.370256,13.80803298950195,-0.5574531555175781,18.38153839111328,206.3717041015625,226.8152923583984,11.59593963623047,6009.8105025,-0.083587646484375,-0.574920654296875,-0.8953704833984375,6009.797938500001,0.03457182645797729,0.2008508145809174,0.01345615368336439,6009.8077045,9.166168212890625,49.4473876953125,-71.47018432617188,6009.7929125,1.128730508233328,-0.1240836029133035,0.5707792288732497,0.01589052006602287,0.1248999759554863,0.01600774750113487,0.02689092606306076,-0.01845842599868774,-0.03442001342773438,XArbitraryCorrectedZVertical,-0.2692383071778027,-0.1000273128764118,-0.4975086754958953,-0.8185295233787263,-0.1041461676359177,-0.5402879118919373,-0.8350105285644531,13.80803298950195,-0.5574531555175781,18.38153839111328,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.407-03:00,4,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.390503,13.34964179992676,-0.4069709777832031,18.79376220703125,206.2785491943359,226.7221374511719,11.59593772888184,6009.8268355,-0.0701904296875,-0.5668182373046875,-0.8632354736328125,6009.8142715,0.140878826379776,0.2527744770050049,-0.005363340023905039,6009.8077045,9.166168212890625,49.4473876953125,-71.47018432617188,6009.8079905,1.129132448926271,-0.1210715366535613,0.5715638810716794,0.1018072664737701,0.2554852068424225,-0.001314792549237609,0.005479514598846436,-0.02318465709686279,-0.05987602472305298,XArbitraryCorrectedZVertical,-0.2687822564851058,-0.1015206067349899,-0.4979997985487518,-0.8181967508714666,-0.1015793606638908,-0.5409480333328247,-0.8348993062973022,13.34964179992676,-0.4069709777832031,18.79376220703125,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.420-03:00,5,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.410455,13.54798316955566,-0.4185295104980469,19.22441864013672,206.2201080322266,226.6636962890625,11.59598827362061,6009.8431705,-0.046356201171875,-0.581634521484375,-0.819091796875,6009.8306055,0.2125876247882843,0.1320714801549911,-0.01712998375296593,6009.8278255,9.439315795898438,49.39898681640625,-71.08341979980469,6009.838145500001,1.129553708512839,-0.1157070882492752,0.5769671111770572,0.2120357900857925,0.06356719136238098,-0.02005606517195702,0.03450443595647812,-0.02513313293457031,-0.01504796743392944,XArbitraryCorrectedZVertical,-0.2695849999625886,-0.1051929844851469,-0.498355837148144,-0.8172514167263537,-0.09676028788089752,-0.5454845428466797,-0.8325167298316956,13.25305557250977,-0.5263099670410156,18.85083770751953,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.435-03:00,6,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.430784,13.47452354431152,-0.2949028015136719,18.91382598876953,206.2069244384766,226.6505126953125,11.59598445892334,6009.8595045,-0.042205810546875,-0.5663299560546875,-0.7781829833984375,6009.846938500001,0.177345484495163,0.02757703326642513,-0.01975399814546108,6009.8479465,9.462234497070312,49.59123229980469,-71.40267944335938,6009.853222500001,1.129555827571963,-0.1152154416847083,0.5797364001073088,0.1413424462080002,0.009970542043447495,-0.01879026368260384,0.05287250131368637,-0.02627801895141602,0.04097557067871094,XArbitraryCorrectedZVertical,-0.2705694088990321,-0.106122536477548,-0.4981474370779069,-0.8169328693953491,-0.09617693722248077,-0.5478034019470215,-0.8310604095458984,13.47452354431152,-0.2949028015136719,18.91382598876953,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.450-03:00,7,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.430784,13.47452354431152,-0.2949028015136719,18.91382598876953,206.2069244384766,226.6505126953125,11.59598445892334,6009.875837500001,-0.03082275390625,-0.5553741455078125,-0.7762603759765625,6009.8632745,0.08844491094350815,-0.007258978206664324,-0.0137214045971632,6009.868067500001,9.2542724609375,49.49725341796875,-71.64297485351562,6009.8683005,1.129462764160269,-0.1152762370468562,0.5812916430592225,0.06548555940389633,-0.0251128114759922,-0.009681621566414833,0.05575461685657501,-0.01360970735549927,0.05635780096054077,XArbitraryCorrectedZVertical,-0.2712109810343453,-0.1064940358433462,-0.4979460244377825,-0.8167945952689885,-0.09612935036420822,-0.5491039156913757,-0.8302072286605835,13.40027809143066,-0.2815971374511719,18.74762725830078,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.466-03:00,8,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.450788,13.40027809143066,-0.2815971374511719,18.74762725830078,206.2222595214844,226.6658477783203,11.59598064422607,6009.892171500001,-0.0323638916015625,-0.553863525390625,-0.802581787109375,6009.8796075,0.04716191813349724,-0.0289674699306488,0.009358881041407585,6009.888190500001,9.460983276367188,49.91897583007812,-71.43479919433594,6009.8833775,1.129612726713323,-0.1158196272791292,0.5820876088189774,0.05087332054972649,-0.0364985466003418,0.01079374458640814,0.07150552421808243,-0.003774166107177734,0.04294681549072266,XArbitraryCorrectedZVertical,-0.2716562798495454,-0.1065017896819523,-0.4978539506843607,-0.8167016696682289,-0.09652992337942123,-0.5497689247131348,-0.8297204971313477,13.37137413024902,-0.2408409118652344,18.77391052246094,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.489-03:00,9,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.470891,13.50730323791504,0.02080917358398438,18.86894989013672,206.2206878662109,226.6642761230469,11.59597873687744,6009.9085065,-0.05120849609375,-0.560455322265625,-0.8245086669921875,6009.8959415,0.0780671015381813,-0.006391586735844612,0.02598606050014496,6009.908312500001,9.265090942382812,49.62550354003906,-71.48390197753906,6009.8984545,1.130072211528055,-0.1164279397608754,0.583038070640917,0.08977067470550537,-0.003466009628027678,0.02479177713394165,0.06227541714906693,-0.003834962844848633,0.02456152439117432,XArbitraryCorrectedZVertical,-0.2721628249411073,-0.1065658472157713,-0.4978636010458445,-0.8165187946173347,-0.09697389602661133,-0.5505626201629639,-0.8291422128677368,13.4597110748291,-0.4113121032714844,18.76558685302734,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
2025-05-09T09:35:15.501-03:00,10,0,0,0,0,0,-1,0,-1,-1,-1,0,1746794115.490936,13.39230537414551,-0.2376556396484375,18.83145141601562,206.1684417724609,226.6120300292969,11.59597587585449,6009.924840500001,-0.0738372802734375,-0.56500244140625,-0.8346099853515625,6009.9122745,0.1201077625155449,0.09499708563089371,0.02664625830948353,6009.908312500001,9.265090942382812,49.62550354003906,-71.48390197753906,6009.913532500001,1.13080748435224,-0.1161265987588914,0.5845983422691839,0.1242812499403954,0.09848512709140778,0.02474756725132465,0.04134180396795273,-0.008972287178039551,-0.002050817012786865,XArbitraryCorrectedZVertical,-0.272671392335147,-0.1071995207655263,-0.4980480664072415,-0.8161535374246796,-0.09662438184022903,-0.5518644452095032,-0.8283171653747559,13.39230537414551,-0.2376556396484375,18.83145141601562,-1,2,6008.013770875001,unknown,2,2025-05-09T09:35:13.588-03:00,2025-05-09T08:28:17.986-03:00,981,1.078408,0,0,665.13,0,0,2025-05-09T09:34:07.005-03:00,6006.650622,0,-6.185669,91.34393,1746794115.366676,10.149.169.142,0.0.0.0,my_iOS_device,0,1,1746794115.349524,1,0.35,2
