val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,2227,126,30,0.08561443537473679,0.3271357817729878,0.4050012452908225,0.4050012452908225,0.7394512299921849,0.28302859558317955,158.13335229177386
03,2230,123,55,0.07872625812888145,0.2974722684449125,0.38849550252927073,0.38849550252927073,0.8740164925248026,-0.14773325236466256,56.43278467502486
08,2232,121,59,0.07617342472076416,0.3133023301866573,0.37824342855526377,0.37824342855526377,0.8313638957032096,-0.23725332836843718,121.23260314089548
09,2230,123,11,0.2098075896501541,0.5703615792571292,0.6365017325556817,0.6365017325556817,0.40861865074311177,0.535478794630781,244.65032821128082
12,2233,120,41,0.11558634415268898,0.38250125966179704,0.4810585224060142,0.4810585224060142,0.48077533889775603,-0.04724205854651195,455.6987510411669
13,2229,124,8,0.27237068116664886,0.5760955895654862,0.7493637453199357,0.7493637453199357,0.6356509696525323,-0.48085171598404075,237.69329598610173
14,2216,137,26,0.5046235720316569,0.8263148358812071,0.9094826416750357,0.9094826416750357,0.2600251440183008,0.7748582035515552,218.7025231931838
15,2226,127,27,0.5747891962528229,0.8938045060664924,1.2521059913217978,1.2521059913217978,-0.05229868324046394,-0.6792474205483954,112.67420103655267
16,2234,119,9,0.08036734163761139,0.2649819609422774,0.3818396478175353,0.3818396478175353,0.6428171517902668,0.08197980550252142,104.41349344717533
17,2232,121,11,0.06696928665041924,0.2626224503091045,0.3555608153621505,0.3555608153621505,0.8101732461170486,-0.1545057929008936,98.20968434185747
18,2232,121,29,0.13181403279304504,0.4064722877807053,0.495857270814386,0.495857270814386,0.532236232086874,0.3780433918215776,267.42763519562044
19,2227,126,10,0.21645625680685043,0.5224867167619239,0.6667796755526784,0.6667796755526784,0.5615808142600667,0.06427933624640068,105.46780805552504
20,2231,122,22,0.04820452630519867,0.21859088019875025,0.29501944910926675,0.29501944910926675,0.8673362583086809,-0.04617834925657912,94.83056941307288
21,2229,124,20,0.1010265089571476,0.3331424967321112,0.4385686271172907,0.4385686271172907,0.7253615043404926,-0.24621698916332685,228.43900413562972
22,2230,123,28,0.04725690558552742,0.241972076956169,0.29868693483615205,0.29868693483615205,0.8273708384658404,-0.17383303753910906,748.5563628045642
25,2228,125,2,0.11167142540216446,0.3946714891364922,0.467629136670987,0.467629136670987,0.5717479977461264,-0.13273628832377493,121.74988441138954
27,2229,124,16,0.11365632712841034,0.3551628961915341,0.47090522637968424,0.47090522637968424,0.7592655607344097,-0.2198056229966804,219.433335947213
28,2232,121,12,0.06859434209764004,0.2626801421553905,0.3523593903862652,0.3523593903862652,0.848376514832653,-0.011608405447130146,93.79784235529914
29,2227,126,50,0.042494677007198334,0.20201309739912626,0.28296844310211544,0.28296844310211544,0.884537986156959,0.09850255004459223,75.17513936941991
