val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,2227,126,18,0.14964944310486317,0.3104383062985455,0.37820099637406385,0.37820099637406385,0.7761207043187325,0.26190814061536916,143.07364318081852
03,2230,123,25,0.1652555065229535,0.30488944535709034,0.3921483029953382,0.3921483029953382,0.8720280905577885,-0.1215097259788403,61.31082205626308
08,2232,121,42,0.11537234392017126,0.26152926088072176,0.3323660595540157,0.3323660595540157,0.8714069460666004,-0.13035565527735826,110.19144978009425
09,2230,123,8,0.25150745920836926,0.40533241413757054,0.49088190694064776,0.49088190694064776,0.6544509450857596,0.27518634803564135,204.1065879235398
12,2233,120,30,0.2518219090998173,0.3841062768446411,0.49209566620097894,0.49209566620097894,0.45618283724679465,-0.03425809549076884,475.0117500059875
13,2229,124,1,0.542461171746254,0.58551791857028,0.7202784524960293,0.7202784524960293,0.6689088362622708,-0.4060040910288026,397.2061454318508
14,2216,137,36,0.9235317773289151,0.8174384413531999,0.8945824836257148,0.8945824836257148,0.28251183493695853,0.7584017600139394,235.52844685438492
15,2226,127,21,1.3364142030477524,0.7904070706452364,1.1248362361603204,1.1248362361603204,0.15171464347351027,-0.5924493586732529,106.97882295027989
16,2234,119,5,0.15757486037909985,0.26538621527535444,0.3744079938455301,0.3744079938455301,0.7021026362985088,0.019379741200663315,111.09348037893898
17,2232,121,3,0.14391229953616858,0.26994254042054194,0.3611022346280432,0.3611022346280432,0.8081748302953792,-0.10581986154584515,126.77391944939214
18,2232,121,5,0.2558201290667057,0.38099429728866097,0.48292508595492256,0.48292508595492256,0.5602601343830346,0.3361275066862514,193.33738240138166
19,2227,126,12,0.44542790576815605,0.5002121906517142,0.6462636268366836,0.6462636268366836,0.5820834264732335,0.07245517658380171,89.43720876336833
20,2231,122,23,0.0948299216106534,0.201061319438906,0.2822743706876439,0.2822743706876439,0.875816308001914,-0.03122751372134761,102.20634566703937
21,2229,124,23,0.20692195557057858,0.33480582959247723,0.43359741678041525,0.43359741678041525,0.7336190742624074,-0.2362941346815612,230.6867516866344
22,2230,123,9,0.08533672941848636,0.2224818287211507,0.2815247087278608,0.2815247087278608,0.8446207187471311,-0.16109372974956818,654.1339661083615
25,2228,125,1,0.21414926275610924,0.39443336009388175,0.4585694443097387,0.4585694443097387,0.5898511156471907,-0.014812439667756359,129.70101058487964
27,2229,124,11,0.2500495035201311,0.3658206700599002,0.4880897248385025,0.4880897248385025,0.7466782215144037,-0.1619066218691108,202.56403476958798
28,2232,121,31,0.10747811757028103,0.22942825334357642,0.3080256988623875,0.3080256988623875,0.8849436324785582,0.005021096274658227,86.95930202338008
29,2227,126,33,0.08168634725734591,0.1945730341036641,0.274573141625084,0.274573141625084,0.8912740222491884,0.0374791990662925,72.29902258158907
