val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,2227,126,4,0.08520219475030899,0.31063020980204875,0.4039864675547748,0.4039864675547748,0.7278102846185657,0.19588352755444474,137.3774707057216
03,2230,123,25,0.07775694876909256,0.289110187924717,0.38202384442692705,0.38202384442692705,0.8780099497698101,-0.13414077477199013,55.52306171080814
08,2232,121,76,0.06353447586297989,0.2848252920935203,0.35070563050870834,0.35070563050870834,0.8560918134401759,-0.18327461485527763,113.06042591230761
09,2230,123,3,0.17336824163794518,0.5048223088262854,0.5793267006934774,0.5793267006934774,0.5152049506115416,0.4567287820124454,222.85248707617305
12,2233,120,51,0.11564045213162899,0.3700300890634664,0.4785140377372534,0.4785140377372534,0.4850579542810822,-0.001374782741402871,407.54588423592503
13,2229,124,9,0.27995603531599045,0.5901440569298138,0.7557547501551701,0.7557547501551701,0.6279997913719493,-0.5094031383968785,306.06289283223555
14,2216,137,18,0.4594083547592163,0.823910667976804,0.923606649606641,0.923606649606641,0.24546125976151356,0.763871318989098,219.1242630086946
15,2226,127,12,0.550981305539608,0.854439671707738,1.2235449864891674,1.2235449864891674,-0.005724520000866207,-0.6940717266452086,101.56545605697013
16,2234,119,19,0.07979330141097307,0.25803166875288314,0.38361572477311684,0.38361572477311684,0.6814687159346409,0.026190071234007364,97.61129933578168
17,2232,121,17,0.06031734589487314,0.24771862939255085,0.338913027848549,0.338913027848549,0.8288001911401962,-0.13186650064420763,78.8895053383881
18,2232,121,15,0.1326383650302887,0.4013483998047819,0.4947225336758553,0.4947225336758553,0.5335586935301766,0.3660705880367405,169.63368372158828
19,2227,126,8,0.21615991741418839,0.5035093358614133,0.671624321468367,0.671624321468367,0.5524242689501462,-0.00783157413593794,97.3815099664654
20,2231,122,15,0.04737914353609085,0.21420484268260467,0.29254674357211546,0.29254674357211546,0.8700173883396559,-0.04898019968960791,97.28280936061631
21,2229,124,15,0.10474629420787096,0.34021808489349725,0.44358242932852116,0.44358242932852116,0.7194745550372885,-0.25392768296236623,230.91883982737778
22,2230,123,11,0.04815295152366161,0.24440649365395867,0.30247068751733597,0.30247068751733597,0.8231472233354313,-0.15522263096822542,721.563850416826
25,2228,125,2,0.10167917795479298,0.370327638562272,0.44639157720345546,0.44639157720345546,0.6089303149909386,-0.10702763260064026,126.74037306081973
27,2229,124,5,0.1167389564216137,0.36244402457955266,0.4763366547240571,0.4763366547240571,0.7518613593808375,-0.21835622221149156,237.92475384932516
28,2232,121,73,0.055878905579447746,0.25012443011796576,0.3249735200897678,0.3249735200897678,0.8763061956020813,0.026886507121893544,77.07724915656306
29,2227,126,25,0.04006210993975401,0.19196094583984827,0.27397592422397454,0.27397592422397454,0.8914614053833945,0.07670853314801765,75.29934344272485
