val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,555,31,21,0.09090599417686462,0.3243590173932518,0.4152787578905367,0.4152787578905367,0.7126820683134033,0.22816589599875625,129.4201294894977
03,555,31,36,0.07936017960309982,0.3033917022009229,0.3922950305461203,0.3922950305461203,0.8724153992331766,-0.05319394346538975,57.76576599842702
08,556,30,13,0.09219688922166824,0.34850164083324164,0.4232602479511425,0.4232602479511425,0.7978127878400065,-0.2524702476751473,125.18202027920493
09,555,31,1,0.16752628982067108,0.47153397404843705,0.5781060260015111,0.5781060260015111,0.5232102655625631,0.29777493657221715,194.5774765007617
12,556,30,1,0.1399616003036499,0.4269159525778647,0.5263925903785398,0.5263925903785398,0.3703674729156726,0.10750224902052583,517.2743869626873
13,555,31,3,0.22942347824573517,0.5525752967457817,0.6948271382514942,0.6948271382514942,0.7003548669473381,-0.20175043204659512,422.11614330705044
14,552,34,51,0.7096316814422607,0.9623791557584708,1.0802588793087669,1.0802588793087669,-0.00881043768871792,0.9265369851222252,246.63898422860927
15,554,32,38,0.6097638607025146,0.9375223812828255,1.3244445373112186,1.3244445373112186,-0.13487960357479345,-0.7196087552724445,109.19941425188549
