subject_id,y_true_cm,y_pred_cm,mae_cm,error_cm,rmse_cm,bias_cm
01,4.574859688557295,2.8363511686527625,1.7385085199045323,-1.7385085199045323,1.7385085199045323,-1.7385085199045323
04,2.0839754773015438,1.6761822344368533,0.40779324286469043,-0.40779324286469043,0.40779324286469043,-0.40779324286469043
06,2.799239886482113,3.6580777096225945,0.8588378231404814,0.8588378231404814,0.8588378231404814,0.8588378231404814
10,0.6755377120808896,0.9807603470609801,0.3052226349800905,0.3052226349800905,0.3052226349800905,0.3052226349800905
11,2.707032000689244,2.6472293674457434,0.05980263324350066,-0.05980263324350066,0.05980263324350066,-0.05980263324350066
23,1.7350018703180508,1.6939725742569878,0.04102929606106298,-0.04102929606106298,0.04102929606106298,-0.04102929606106298
24,1.7688651958168133,0.5829191743462767,1.1859460214705366,-1.1859460214705366,1.1859460214705366,-1.1859460214705366
26,1.9156587993667054,1.227465566224679,0.6881932331420264,-0.6881932331420264,0.6881932331420264,-0.6881932331420264
