subject_id,y_true_cm,y_pred_cm,mae_cm,error_cm,rmse_cm,bias_cm
01,4.339914707272632,3.139607112013071,1.2003075952595608,-1.2003075952595608,1.2003075952595608,-1.2003075952595608
04,2.8006902289915123,2.587456204691078,0.21323402430043448,-0.21323402430043448,0.21323402430043448,-0.21323402430043448
06,3.0144810584520165,3.9937942023740445,0.979313143922028,0.979313143922028,0.979313143922028,0.979313143922028
10,2.174801863394639,2.133381341979625,0.041420521415013845,-0.041420521415013845,0.041420521415013845,-0.041420521415013845
11,2.7335568698644903,2.6850473142709377,0.04850955559355263,-0.04850955559355263,0.04850955559355263,-0.04850955559355263
23,2.3576637634878024,2.383072848044458,0.025409084556655692,0.025409084556655692,0.025409084556655692,0.025409084556655692
24,3.334441875775741,1.8946735962937213,1.4397682794820195,-1.4397682794820195,1.4397682794820195,-1.4397682794820195
26,2.7204857883362688,1.7449579228347214,0.9755278655015474,-0.9755278655015474,0.9755278655015474,-0.9755278655015474
