val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,2227,126,13,0.07209728145971894,0.29686281868806064,0.37245348221555125,0.37245348221555125,0.7775593950953771,0.20243861342571484,121.13845761612399
03,2230,123,12,0.06037489930167794,0.25381064711570195,0.33847675538603744,0.33847675538603744,0.9027363867817895,-0.04953618969876814,53.15560921839082
08,2232,121,30,0.0525017399340868,0.25211703704546923,0.32054863883224477,0.32054863883224477,0.8813458243317615,-0.1237218765565515,97.9126655236493
09,2230,123,9,0.18721004202961922,0.5320688673776264,0.5958108622529744,0.5958108622529744,0.4809794070193857,0.48656353038875766,243.97871968954487
12,2233,120,27,0.13797970209270716,0.4154446189590542,0.5222921388200794,0.5222921388200794,0.389375417936758,-0.1097755138666285,466.9501855122985
13,2229,124,2,0.26068082824349403,0.5669631630446266,0.730201339011307,0.730201339011307,0.652093389963359,-0.4748792825289126,252.1448692534936
14,2216,137,9,0.5797245850165685,0.9981443295414262,1.0795693337484762,1.0795693337484762,-0.019753464274611776,0.9732019091785802,283.565244476829
15,2226,127,2,0.5643812119960785,0.914243682821494,1.2141162614869325,1.2141162614869325,0.018998207351184293,-0.6591811145835231,104.97476135876862
16,2234,119,10,0.08342338306829333,0.2731265378661104,0.39699065242024273,0.39699065242024273,0.6648114780491038,0.15612609229471888,113.92190711928383
17,2232,121,6,0.0643195048905909,0.2513412081156844,0.3471616122393561,0.3471616122393561,0.8219900549708051,-0.13982000655844518,81.2610602694497
18,2232,121,24,0.10866307187825441,0.3683886418371787,0.4583121790342482,0.4583121790342482,0.6055963305829353,0.3415240327472293,178.54863325738143
19,2227,126,14,0.2154868934303522,0.518360759805267,0.6601846306691199,0.6601846306691199,0.5629724006775674,0.12917044895710966,89.10865483970923
20,2231,122,30,0.04547575768083334,0.19934380197827578,0.2820205998563315,0.2820205998563315,0.873203740060047,-0.062443864535339316,105.53930913841725
21,2229,124,14,0.08846035925671458,0.3198976805871628,0.4121112190106363,0.4121112190106363,0.7623085234802902,-0.22185983382399516,226.11643223134737
22,2230,123,20,0.04332032613456249,0.23074232494785796,0.28652187226352704,0.28652187226352704,0.840489437324507,-0.15776073450823697,627.7910377867684
25,2228,125,1,0.11738993227481842,0.4034094421578944,0.48037712278736416,0.48037712278736416,0.5519757323508853,-0.07865482979930938,121.64967512007846
27,2229,124,5,0.1281789466738701,0.36818908188204463,0.49642974846551696,0.49642974846551696,0.7317164602932341,-0.17495060120336522,212.7238391350778
28,2232,121,19,0.04777884972281754,0.2281626298269398,0.2980478008765291,0.2980478008765291,0.8966080527161752,0.061323280197808125,68.1892498955684
29,2227,126,24,0.036700857570394874,0.18145543923767815,0.2593901099845033,0.2593901099845033,0.9000140203915308,0.010742523372062437,77.97949410361029
