val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,2227,126,32,0.1295160730369389,0.2803605795058634,0.3460095650057162,0.3460095650057162,0.8063756381133764,0.23359594590147026,135.451494514387
03,2230,123,8,0.15275794360786676,0.2933036185163742,0.37991043257248425,0.37991043257248425,0.8809580684832119,-0.04569403453215169,60.40094528177452
08,2232,121,31,0.11700931563973427,0.2696724151012029,0.33785587361506664,0.33785587361506664,0.8692101239750566,-0.14592657379857354,108.72296782582855
09,2230,123,3,0.3851851671934128,0.5422658892234455,0.6020143385883074,0.6020143385883074,0.4730816732661284,0.5235363901835718,227.7417455671604
12,2233,120,1,0.29116579331457615,0.43510768242513753,0.5338887060953368,0.5338887060953368,0.36011694026331087,-0.108632752556066,592.2742733710612
13,2229,124,10,0.6153012104332447,0.5982214139320923,0.7629909042665397,0.7629909042665397,0.6213383587940582,-0.46349759931129064,243.99234981825924
14,2216,137,3,1.2315462364090815,0.949834816438631,1.0513785014763593,1.0513785014763593,0.03638047263772526,0.9101912490143769,242.15627465477678
15,2226,127,4,1.5001657381653786,0.85928094655598,1.1962400937796707,1.1962400937796707,0.04670987950245198,-0.720972835252213,100.75985003413442
16,2234,119,8,0.2433413378894329,0.3048839241987178,0.44696669270412,0.44696669270412,0.5559869239727953,0.14200349858830258,114.40781432951637
17,2232,121,16,0.12738726288080215,0.25441049513395186,0.3368878475172366,0.3368878475172366,0.8323980695177675,-0.14704988496674073,88.63190268227643
18,2232,121,20,0.22574336640536785,0.369269419539099,0.45679971792990015,0.45679971792990015,0.6080075593499162,0.3347410167647223,168.30429858810484
19,2227,126,26,0.4431967716664076,0.5170789192947586,0.6444787129962136,0.6444787129962136,0.5854488054425813,0.1507296119631815,99.37685256332185
20,2231,122,32,0.094098299741745,0.19843265911092206,0.28475046303437,0.28475046303437,0.8746337362429967,-0.011144445099183383,91.36591739806519
21,2229,124,16,0.18549637589603662,0.3237942793502057,0.4136139807886998,0.4136139807886998,0.7618710672008012,-0.2175419897152867,226.47091024168338
22,2230,123,8,0.08032522443681955,0.21151822557486483,0.27481174307415784,0.27481174307415784,0.8532838984280448,-0.11327213708675157,633.9901214881124
25,2228,125,1,0.23678365536034107,0.39392356027749675,0.4807716288213016,0.4807716288213016,0.5461803715405433,-0.22025530391968787,150.62588397477373
27,2229,124,16,0.23618953302502632,0.35304075815156927,0.46976361300732117,0.46976361300732117,0.7627711448942374,-0.20046536183383087,217.57272786547395
28,2232,121,17,0.11238901689648628,0.2428264671067461,0.3160872326432223,0.3160872326432223,0.8803140619802113,0.018574314532582147,92.55883104540892
29,2227,126,14,0.09282512590289116,0.20875637611802966,0.2881577599633637,0.2881577599633637,0.8761700405988357,0.10512648992288473,66.3673584778112
