val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,2227,126,36,0.08696550503373146,0.3384014490582098,0.40516449541778,0.40516449541778,0.7372318874860526,0.30066751508262113,153.84078167690146
03,2230,123,9,0.07910191267728806,0.3052421397241564,0.39307113532182547,0.39307113532182547,0.873944843765476,-0.0682816760266972,66.78744176248856
08,2232,121,3,0.07517155259847641,0.31170847324349155,0.3855317044802349,0.3855317044802349,0.8328238738942045,-0.12927934899803037,119.10208576906078
09,2230,123,5,0.14600174874067307,0.45408957504968944,0.5308346740841033,0.5308346740841033,0.5898711955048166,0.4121593874741502,211.24557799806882
12,2233,120,2,0.16342438757419586,0.458945549461263,0.584411211788971,0.584411211788971,0.23058144268794822,-0.02356414590343613,544.2706559143271
13,2229,124,1,0.28827497363090515,0.6180423389559095,0.7834566002675464,0.7834566002675464,0.6158147173226585,-0.37533567606385104,501.09988316128556
14,2216,137,15,0.6279338498910269,0.966318736263537,1.0748013068232725,1.0748013068232725,-0.0042140910462138415,0.9247680043356058,245.0865278434544
15,2226,127,21,0.5661976337432861,0.8859094503235434,1.2344614924387713,1.2344614924387713,-0.023206828382401623,-0.6796375446502618,103.74325773870558
16,2234,119,1,0.07217174023389816,0.3014916720770232,0.37387848552847047,0.37387848552847047,0.7095206119876754,0.0884039104547409,75.9238698223313
17,2232,121,10,0.061019882559776306,0.2503731599510243,0.34149592731640904,0.34149592731640904,0.8289729139659645,-0.0411550159860478,120.55117042839507
18,2232,121,24,0.14036476612091064,0.42602699166258734,0.5192785062710559,0.5192785062710559,0.4938510530453948,0.3973215221153116,223.12058810261271
19,2227,126,27,0.22280725091695786,0.5261087744872496,0.6726149196532268,0.6726149196532268,0.5486825686575617,0.0012956225511829846,84.87489117937793
20,2231,122,17,0.05432777665555477,0.22311810872992094,0.3099334583035383,0.3099334583035383,0.8502321402781957,0.02877000120558771,117.5632560736658
21,2229,124,17,0.09350808709859848,0.32753066830591154,0.42145056651386303,0.42145056651386303,0.7475745027357612,-0.24503369196662328,213.6325306985921
22,2230,123,8,0.04650285840034485,0.22935509645555885,0.29716022717152074,0.29716022717152074,0.8293631041030372,-0.09157630053124606,518.0992940213574
25,2228,125,1,0.11925753206014633,0.41082638984498876,0.482773409271625,0.482773409271625,0.5440174877996573,-0.059161287718787786,114.31999415413658
27,2229,124,32,0.11655465513467789,0.3564728029698956,0.478390313500941,0.478390313500941,0.7511871151661935,-0.24064953238901404,206.65871618996633
28,2232,121,22,0.06239023618400097,0.26053696738325766,0.3401910447580075,0.3401910447580075,0.8630633018580804,-0.05745651861767544,84.82085475683813
29,2227,126,32,0.04087369702756405,0.1965546008417255,0.2763482666838518,0.2763482666838518,0.8893039074838034,0.11122488918057619,76.67080636714623
