val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,2227,126,44,0.1396140456199646,0.2946278183621221,0.361692145789948,0.361692145789948,0.7916475204873059,0.22595073881645925,120.24043664869795
03,2230,123,45,0.1499265730381012,0.28579541073503795,0.3713358424796072,0.3713358424796072,0.8845550003123906,-0.08918383717574785,58.79227061668849
08,2232,121,3,0.15722017735242844,0.31757183303753783,0.3930610422865128,0.3930610422865128,0.8260545107621201,-0.14679540658990542,119.12937075520954
09,2230,123,3,0.35480788350105286,0.49316940253677466,0.5852274054116436,0.5852274054116436,0.5059968867937835,0.44994855503959275,235.03413745972145
12,2233,120,3,0.3330913186073303,0.4713651383512155,0.5755294085502217,0.5755294085502217,0.25838931632541673,-0.1660180561044997,613.3915903378256
13,2229,124,22,0.6195241808891296,0.5936090047136876,0.7630571796425116,0.7630571796425116,0.6208712095028139,-0.4846098566432208,244.38969917327552
14,2216,137,41,1.4673471649487813,0.9462380411126369,1.058081063012291,1.058081063012291,0.019326760820058797,0.8919351385828729,230.6169379617872
15,2226,127,16,1.5626413226127625,0.8720980318405437,1.2161058951573762,1.2161058951573762,0.007388367596559697,-0.6409985374640722,102.29022176321926
16,2234,119,1,0.17322943359613419,0.3323525224587585,0.40923615290770776,0.40923615290770776,0.6506813712702297,0.14148335742674173,83.65152275618699
17,2232,121,19,0.13936179131269455,0.26318533388085436,0.3532954923591113,0.3532954923591113,0.8135688852490622,-0.16953929387457276,84.0287590723061
18,2232,121,11,0.3116217851638794,0.44613342369398606,0.5376583005153216,0.5376583005153216,0.46981145614826547,0.41908285623475316,234.28329214781618
19,2227,126,37,0.44414184987545013,0.5169807574200498,0.6460343393046198,0.6460343393046198,0.5851032109728611,0.053861282269800546,84.77454000223861
20,2231,122,15,0.1111079752445221,0.22374894967904477,0.3095052054002256,0.3095052054002256,0.8535027102198195,0.025171646884797762,117.78733185335155
21,2229,124,54,0.20096930116415024,0.3307303552906234,0.42696973090413964,0.42696973090413964,0.7436114854879211,-0.23133216384852115,221.74726062210536
22,2230,123,8,0.09877947345376015,0.2354402053708674,0.3056690439665909,0.3056690439665909,0.8202584663883346,-0.07122591082178713,448.6009328194789
25,2228,125,1,0.2322000116109848,0.40367216695105035,0.47561894363141827,0.47561894363141827,0.5568061447118917,-0.060066230320706966,114.26540423124023
27,2229,124,39,0.2502109035849571,0.3653299697255497,0.4864779643691418,0.4864779643691418,0.7448553823335753,-0.23653021739763572,219.6779549640549
28,2232,121,13,0.1321025863289833,0.27832142103638513,0.3496064182482333,0.3496064182482333,0.8605316420064273,-0.020764760189547305,78.45699749935106
29,2227,126,34,0.07871972024440765,0.1904640330753669,0.26675577247922977,0.26675577247922977,0.8950321073705234,0.05021656679214969,65.40448106176304
