val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,2227,126,8,0.08351393416523933,0.30634723603142117,0.3993461012848672,0.3993461012848672,0.734473275753941,0.14946115378786257,127.19080415036376
03,2230,123,20,0.0741628147661686,0.27558627372448585,0.37118665802633427,0.37118665802633427,0.8842132141476603,-0.0999747805196166,52.26525216297523
08,2232,121,17,0.06287188176065683,0.28562105569716534,0.3518480315821328,0.3518480315821328,0.8580784156651584,-0.16574003773102583,114.9166558702624
09,2230,123,3,0.18073810823261738,0.5173373620471662,0.5909379072253587,0.5909379072253587,0.4927899972930996,0.4812484391905029,239.84751731043002
12,2233,120,1,0.21573202311992645,0.5317246928294157,0.6746852365178391,0.6746852365178391,-0.01495780223673604,-0.2641914896204673,773.0881881663449
13,2229,124,10,0.260853610932827,0.5575623338009476,0.7279390119764118,0.7279390119764118,0.649389621320732,-0.45748481193440965,270.47823037995266
14,2216,137,4,0.6669565141201019,1.05153638321188,1.1847834040947558,1.1847834040947558,-0.1966168129190271,1.0179163191357283,258.0151154964726
15,2226,127,7,0.5428379476070404,0.8617968703722799,1.2080367227092896,1.2080367227092896,0.02160865681364088,-0.6462795539492658,108.70050611719306
16,2234,119,16,0.07342167943716049,0.2510174586793997,0.37389332410753995,0.37389332410753995,0.6965696824998473,0.05543164380428222,102.72052974469597
17,2232,121,17,0.0642489967867732,0.2506006126106427,0.3476760833279659,0.3476760833279659,0.8140174695235417,-0.15458956453357514,81.84260211523429
18,2232,121,21,0.11871976591646671,0.3949182486992339,0.47047555070559965,0.47047555070559965,0.5903283643230037,0.3652801474243577,187.20372826056152
19,2227,126,17,0.1942933164536953,0.49665301854810895,0.6224391879209726,0.6224391879209726,0.6111316667906597,0.11913081185690191,89.3537390311066
20,2231,122,14,0.05526193045079708,0.2239349861440116,0.3112932150165486,0.3112932150165486,0.8499435926583757,-0.07165575399044444,123.95132144607726
21,2229,124,57,0.10784553177654743,0.3480398377046486,0.4527801389327806,0.4527801389327806,0.707953704133637,-0.24411030835555916,232.1555451907542
22,2230,123,22,0.04500783421099186,0.2359613165866527,0.2924977397447989,0.2924977397447989,0.834902120627227,-0.16441144160563292,681.967957023861
25,2228,125,1,0.11278721876442432,0.4015987018878757,0.47155356076573096,0.47155356076573096,0.568182607307036,-0.01048174044109881,107.53270471783647
27,2229,124,11,0.11506319791078568,0.3523398234489686,0.4729452927992312,0.4729452927992312,0.7544198086785018,-0.148018589140525,210.89593509197826
28,2232,121,17,0.053698944859206676,0.23998494274598692,0.314761761928659,0.314761761928659,0.8799731287212598,0.021740639799668327,67.6365226716851
29,2227,126,41,0.04137847386300564,0.19207851408156643,0.277645237191072,0.277645237191072,0.8860910574383418,0.03154684218118539,85.29008656497764
