val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,591,33,79,0.062024008482694626,0.3169394114861121,0.38928001365433373,0.38928001365433373,0.7433811866658848,0.1937397633935854,136.9631315713996
03,591,33,88,0.13527670875191689,0.3242324325378932,0.4222714223755895,0.4222714223755895,0.8410119670001461,-0.08557807976254168,72.16796896201858
08,592,32,12,0.07810454815626144,0.3064814062170626,0.39042635104900675,0.39042635104900675,0.8299171496806119,-0.0974510269491778,126.65579135674261
09,591,33,1,0.2387387827038765,0.5076222890384162,0.5950132753019075,0.5950132753019075,0.4931740751201553,0.12694120547914114,222.92129725399036
12,592,32,1,0.13429108262062073,0.4222475376457169,0.5133974728983918,0.5133974728983918,0.40351378149740147,0.012654273939627576,434.10839421127554
13,591,33,5,0.13525119237601757,0.5219056041246266,0.6517627772766852,0.6517627772766852,0.7191544810712391,-0.19630631758787934,352.97147189088054
14,588,36,12,0.7076771557331085,0.9698332893838393,1.1101728352331137,1.1101728352331137,-0.12156276600871685,0.881051617148882,172.69626919494488
15,590,34,18,0.490105003118515,0.9015334601879266,1.0617828908771332,1.0617828908771332,-0.050475848851432525,-0.7592835070040332,110.00219820858703
16,592,32,2,0.08316437155008316,0.323943055163727,0.39312937025725925,0.39312937025725925,0.6682775320597272,0.066376708453087,79.87933758831801
17,592,32,37,0.08471166342496872,0.29366340045160844,0.4011348231086024,0.4011348231086024,0.7632627142508213,-0.04622530241102443,106.01326550699646
18,592,32,2,0.17958301305770874,0.5127819306137098,0.5909321870623292,0.5909321870623292,0.35937408831211815,0.2939637395070652,172.66663880601877
19,591,33,160,0.2764985114336014,0.604861628852733,0.7579584376094003,0.7579584376094003,0.4012660767424715,-0.1744554930631156,91.15374903717705
20,592,32,22,0.08534582704305649,0.27728747123383074,0.36220756294314976,0.36220756294314976,0.7613640728995766,-0.009102467920032116,109.9280058594894
21,591,33,50,0.11453457921743393,0.4152276911480573,0.4994970195695323,0.4994970195695323,0.5509144753938544,-0.30741345900448386,229.5222835731725
22,591,33,38,0.04279783833771944,0.25813135842033424,0.3382634363714036,0.3382634363714036,0.7767391923909324,-0.18094051206153197,761.622432957685
25,591,33,15,0.07884615287184715,0.3929656457761537,0.46736394648278384,0.46736394648278384,0.5407061212822312,-0.056277333883300536,136.31184110133
27,591,33,28,0.11110461130738258,0.39646092376331005,0.5150496749904945,0.5150496749904945,0.680382789082449,-0.18762549736704312,227.7783975669898
28,592,32,55,0.07598323374986649,0.2790208380485334,0.3456283438110873,0.3456283438110873,0.8295442960811172,0.013417154179993911,74.6539706110203
29,591,33,11,0.05563302803784609,0.32378105462024304,0.39390885438337797,0.39390885438337797,0.7549802579848084,0.1632087342468716,113.73507425642866
