val_subject_id,n_train_windows,n_val_windows,best_epoch,best_val_loss,mae,rmse,rms,r2,bias,mape_pct
02,537,30,82,0.07198148965835571,0.29918236089846073,0.3733369174403837,0.3733369174403837,0.7824999507053247,0.20193607033130118,128.26904009594037
03,537,30,49,0.06998086720705032,0.2803880954587981,0.3688056996306883,0.3688056996306883,0.8882369103198096,-0.08116950167318768,53.63006367628309
08,538,29,14,0.10281828790903091,0.38090948053192736,0.4463857641907964,0.4463857641907964,0.7739667557679885,-0.3183944518924102,149.5975107732036
09,537,30,9,0.15993714332580566,0.47723278469166774,0.5617961159895402,0.5617961159895402,0.5449520075711696,0.42332094843880946,239.50326528969578
12,538,29,4,0.17286346852779388,0.4681441020973036,0.5976580385579102,0.5976580385579102,0.20518654748359288,-0.1689081390755453,641.0221059441926
13,537,30,39,0.23519955575466156,0.5356646629402207,0.6932319095796892,0.6932319095796892,0.6886682963586175,-0.41419909422538087,278.2940437580486
14,534,33,7,0.7650746405124664,1.0276834924322567,1.1625644958965577,1.1625644958965577,-0.14290241210153143,0.9640150770642019,253.5554583676576
15,536,31,16,0.6031097173690796,0.9396235458207346,1.3001668107826223,1.3001668107826223,-0.09637653795185641,-0.7279153524106869,105.75854286645898
